Date,Age,Sex,Rank,Press,URL,Title,Main Article
20210110,20대,여성,1,매일경제,https://v.daum.net/v/20210110160600863,"""선생님 잘못 아니에요""..정인이 어린이집에 쏟아지는 응원"," 
         
          
           
           
            경기도 양평군 하이패밀리 안데르센 공원묘원에 양부모의 학대로 생후 16개월 만에 사망한 정인 양을 추모하며 시민들이 갖다 놓은 사진과 꽃 등이 놓여 있다. [사진 제공 = 연합뉴스]
           
          
          ""선생님이 안아주셔서 우리 정인이 버텼어요.""
          ""덕분에 정인이가 이 세상에서 사랑과 따뜻함을 조금이라도 느낄 수 있었습니다.""
          ""어린이집이 그나마 정인이가 쉴 수 있는 안식처였는데…""
          온 몸으로 구조 신호를 보낸 정인이를 이 세상에서 가장 먼저 알아봐 준 선생님들을 향해 감사와 응원의 메시지가 쏟아지고 있다. 정인이가 서울에서 다니던 어린이집 원장 선생님과 담당 선생님들은 두 차례나 양부모를 대상으로 아동학대신고를 했다. 지난 5월 정인이 허벅지의 멍자국과 9월 영양상태가 급격히 안 좋아진 정인이를 보고 나서였다. 
          10일 대한아동학대방지협회 및 각종 육아 커뮤니티에서는 정인이를 마지막까지 돌봐 준 어린이집 선생님들에게 감사한다는 글이 속속 올라오며 큰 공감을 사고 있다.
          
           
           
            [사진출처 : 대한아동학대방지협회]
           
          
          자신을 한 어린이집 교사라고 밝힌 글쓴이는 ""(어린이집에서 부모 등을 상대로) 아동학대 신고를 한다는 게 진짜 쉬운 일이 아니다""라며 ""교사가 뭔가를 봤다 해도 일단 원장한테 알리는 것조차 쉬운 일이 아니고, 원장이 학대 신고를 하자고 하는 일은 진짜 있을 수 없는 일일 정도로 쉽지 않다""고 어려움을 토로했다. 
          실제로 어린이집에서 부모를 대상으로 아동학대신고를 했을 때 해코지를 당하는 경우가 많은 게 현실이다. 정인이 양부모 역시 아동학대신고를 한 어린이집 선생님들에게 신경질적인 반응으로 일관했다고 한다.
          글쓴이는 그럼에도 ""이 어린이집은 무려 2번이나 학대 신고를 했다. 그리고 아주 중요한 증거자료로 사진도 많이 찍었고, CCTV도 보여줬다""며 ""혹시라도 이 카페에서 조용히 숨죽이며 상황을 보고 있을 원장님 선생님들 진심 감사하다. 절대로 원장님과 선생님들 잘못한 거 없다. 최선을 다하셨다""라고 했다.
          해당 글에는 ""백번 천만번 감사한 분들이에요. 정인이가 어린이집 가는 날이 얼마나 행복했을까요""라거나 ""끝까지 정인이 안아주셔서 감사해요"" ""정인이가 선생님께 손 뻗는 장면 보면서 아, 정인이가 정말 믿고 기댄 사람이 선생님이구나 했어요"" ""저런 분들이 정인이 부모였다면..."" 등의 댓글이 달렸다. 
          최근 방송 등에서 증언을 한 선생님들 중 한분이 당시 임신중이었다는 소식을 공유한 글에는 ""지금 상황이 그 분께 큰 상처가 되지 않길 바란다""며 ""선생님들만 미안해하고 죄책감 가지고 있는 것 같아 걱정된다. 죄책감을 정말 느끼지 않으셨으면 좋겠다""라거나 ""지금 이 순간 우리들보다 더 마음 아프실꺼에요"" 등의 댓글이 달리며 위로를 건넸다.
          
           
           
            [글 출처 : 육아커뮤니티]
           
          
          
           정인이가 이 세상을 떠난 후 선생님들의 심리 상태를 걱정하는 목소리도 나왔다. ""정인이 얼굴 한번 본 적 없는 우리도 이런데, 선생님들의 심리 상태가 너무 걱정이 된다"" ""선생님들 잘못이 없는데 이번 일로 트라우마가 생기신 것같아 마음이 무겁다"" ""심리적 치료를 무료로 지원받을 수 있는 방법은 없을까요""라는 글이 많은 공감을 받았다.
          
          온라인에서의 감사와 응원 열기는 실제 해당 어린이집에 감사 편지나 선물을 보내는 일로 이어지고 있다. 하지만 어린이집에서는 선물 등을 정중히 사양하고 있는 것으로 알려졌다. 
          특히 사건이 알려진 후 외부인들의 방문이 늘어 힘들어 한다는 얘기가 나왔다. 어린이집에서 기존에 보육을 하는 아이들의 심리와 건강 등을 우려해서다. 육아 커뮤니티에서는 그래서 더욱 조용히 어린이집의 선생님들을 응원하고, 온라인 상에서 감사의 표시를 하자는 글들이 공감을 받고 있다.
          [방영덕 매경닷컴 기자 byd@mkinternet.com]
          
        "
20210110,20대,여성,2,머니투데이,https://v.daum.net/v/20210110141245553,"""정인아, 엄마가 싸울게""..첫 재판날 '근조화환' 70개 놓인다"," 
         
          
           
          
          입양한 양부모 학대로 16개월만에 숨진 정인이 사건 첫 재판을 앞두고 서울남부지방검찰청 담벼락에 근조화환 70개가 놓인다. 사단법인 대한아동학대방지협회 회원들이 보낸 것으로 양모에게 살인죄 적용을 촉구하고 정인이를 추모하는 취지가 담겼다.
          대한아동학대방지협회에 따르면 협회 회원들은 11일 오전 8시부터 15일 오후 1시까지 서울남부지검 검찰청 담에 근조화환 70개와 바람개비 50개를 설치할 예정이다. 해당 기간에 '미안해 잊지 않을게' 사진 전시와 1인 릴레이 피켓시위도 진행된다.
          정인이를 학대한 혐의(현재는 아동학대치사)로 기소된 양부모에 대한 첫 재판이 13일에 시작되는데, 이에 맞춰 엄벌을 촉구하고 정인이를 추모하겠다는 의미다. 협회 회원들은 지난달에도 전국 각지에서 45개의 근조화환을 보냈다. 이번엔 첫 재판이라 화환 갯수를 그때보다 더 늘렸다. 
          화환에는 '살인자는 살인죄로 기소', '16개월 입양아의 억울함을 풀어주세요', '어떻게 죽여야 살인입니까', '췌장 절단 살인마 살인죄로 사형' 등 양모에 대한 살인죄 적용을 촉구하는 내용이 담겼다. 
          서울남부지검 여성·아동범죄조사부(이정우 부장검사)는 정인이 입양모 장모씨를 아동학대치사 혐의로 구속 기소했는데, 이를 살인죄로 공소장을 변경해달란 요구다. 
          이와 함께 '그곳에서는 행복하렴', '우리 아가 따뜻하게 잘 지내니', '너무 미안하고 정말 사랑해', '이젠 엄마가 싸워줄게' 등 16개월이란 짧은 생을 살고 떠난 정인이를 추모하는 글귀도 들어갔다. 
          정인이가 숨진 사건의 죄를 묻는 첫 재판은, 13일부터 시작된다. 이날 오전 10시 서울남부지법 내 마련된 중계 법정(민사법정 312호, 315호)에서 재판 실황을 방청할 수 있다.
          
           남형도 기자 human@mt.co.kr
          
          
        "
20210110,20대,여성,3,한국일보,https://v.daum.net/v/20210110150252459,"""조두순에 내 아까운 세금 쓰지말라"" 40대 가장, 분노의 청원"," 
         
          
           
           
            미성년자 성폭행범 조두순이 12일 서울 남부교도소에서 출소한 뒤 경기도 안산시 단원구 법무부 안산준법지원센터로 향하고 있다. 왕태석 선임기자
           
          
          아동 성범죄자 조두순(68)에게 기초생활보장 생계급여를 지급하지 말아달라는 내용의 글이 청와대 국민청원게시판에 올라왔다.
          자신을 평범한 40대 가장이라고 밝힌 한 남성은 게시판에 “날씨가 추워지고 혼돈의 연말연시가 지나가고 있는데 날벼락 같은 뉴스를 접했다며”며 조두순의 기초생활보장 생계급여를 언급했다.
          
           
            
             
            
           
          
          그는 “언젠가 우리를 위해 쓰일 것이라는 생각에 지금까지 세금 한번 밀리지 않고 성실히 납부하며 살아왔다”며 “하지만 오늘 이글을 쓰는 이 시간 내가 세금을 꼭 이렇게 내야 되나, 참 말 갖지도 않은 일들이 벌어지는 세상이구나 하고 느껴 이렇게 국민청원을 작성해본다”고 적었다. 그러면서 “국민인 게 창피할 정도로 파렴치하고 괴물 같은 인간에게 월 120만원씩 국세를 투입해야한다고 하니, 이렇게 허무하고 세금 낸 게 아깝다는 생각이 드는 것이 사실이고 납득할 수 없다”고 덧붙였다.
          이 남성은 “조두순은 지금까지 교도소에서 밥 먹이고, 옷 입히고 하는 것도 아까운 낭비다 생각했는데 이젠 기초생활수급자라고요?”라며 “참 어이가 없어지는 행정이고 법인 거 같다”고 비판했다.
          그는 “12년 동안 세금 한 푼 안내고 교도소에서 세금만 쓰고 나온 괴물 같은 인간에게 이제 죽을때까지 생활비가지 챙겨줘야 하는 법이라니요. 조수둔은 (세금을) 낸 게 없기에 받으면 안되는 것”이라며 “제발 저 행정이 집행되지 않게, 그래서 남아있는 국민들이 노하지 않게 부디 올바른 행정에 힘써주시길 바라며 글을 마무리 한다”고 글을 마쳤다.
          해당 청원글에는 10일 오후 2시 45분 현재 1만7,089명이 동의한 상태다.
          
           
           
            조두순이 신청한 기초생활급여를 지급하지 말아달라는 내용의 글이 청와대 국민청원게시판에 올라왔다. 오후 2시 현재 1만6,498명이 동의했다. 홈페이지 캡처
           
          
          조두순은 앞서 지난달 12일 만기 출소한 후 닷새 뒤 배우자와 함께 거주지 관할 안산시 단원구청을 방문, 기초생활수급자 신청서를 제출한 것으로 알려졌다. 조두순의 배우자도 만성질환을 앓고 있는 등 근로 능력이 없어 현재 주거급여를 받고 있는 것으로 알려졌다.
          이 부부가 기초생활 수급자로 선정되면 2인 기준 생계급여는 92만6,000원과 주거급여 26만8,000원 등 매달 최대 120만원 가량의 복지 급여를 받게 된다.
          또 이날 만 65세 이상 노인에게 월 30만원을 지급하는 기초연금도 신청한 것으로 알려졌다. 다만 기초연금을 받게 되면 생계 급여는 해당 액수만큼 줄어든다.
          조두순은 출소 전 사회보장제도에 대한 설명을 들은 것으로 알려졌다. 생활고로 인한 재범을 막기 위한 조치로 출소 전 교정시설에서 출소 예정자들에게 설명해 주고 있다.
          안산시 관계자는 “국민 정서와 맞지 않지만 부부가 사실상 근로가 불가능한 상태로 기준만 충족하면 대상자로 선정될 가능성이 크고, 관련법에 따라 지급해야 하는 상황”이라며 “현행법상 기초생활수급자 신청일로부터 60일 이내로 선정 여부를 통보해 줘야 해 현재 검토 중인 것으로 안다”고 말했다.
          한편 조두순 피해자 ‘나영이’의 아버지는 지난 8일 한국일보와의 통화에서 “(조두순이 120만원을 받는 것에 대해) 법이 그렇다면 어쩔 수 없다”면서도 “피해자는 지금도 고통의 날을 보내고 있는데, 가해자는 정부 지원금을 받아 살아간다는 게 화가 난다”고 했다. 그러면서 “차라리 몰랐으면 좋았을 텐데 생각하면 할수록 억장이 무너진다”고도 했다.
          임명수 기자 sol@hankookilbo.com
          
        "
20210110,20대,여성,4,오마이뉴스,https://v.daum.net/v/20210110103600201,[사진] 아찔한 대형고드름 제거하고 있는 소방관들," 
         
          [방관식 기자]
          
             
          
          
           
            
             
              
               
               
            
            
             ▲  수도관 동파로 아파트 베란다에 대형고드름이 매달려 있다. 
            
            
             ⓒ 세종소방서
            
           
          
          
              
          
          
           
            
             
              
               
               
            
            
             ▲  고드름 제거작업에는 대형 소방 굴절차가 동원됐다. 
            
            
             ⓒ 세종소방서
            
           
          
          
             
          
          
           
            
             
              
               
               
            
            
             ▲  대형 고드름을 제거하고 있는 구조대원들. 
            
            
             ⓒ 세종소방서
            
           
          
          
              
             
          
          
           
            
             
              
               
               
            
            
             ▲  대형 고드름을 제거 중인 구조대원들. 
            
            
             ⓒ 세종소방서
            
           
          
          
            
           강력한 한파가 전국을 급습한 가운데 9일 오후 1시 50분경 세종소방서 소방관들이 세종시의 새롬동의 한 아파트에서 발생한 대형고드름을 제거하고 있다.
          
          당시 현장은 세대내 수도 동파로 파손된 밸브에서 나온 수돗물이 베란다로 흘러내려 아파트 12층부터 3층까지 대형고드름(지름 40cm·길이 20m)이 매달린 위험천만한 상황이었다.
          소방서에는 소방굴절차를 동원해 구조대원들이 3시간여의 작업을 한 후에야 고드름을 제거할 수 있었다.
          덧붙이는 글 | 이 기사는 충청뉴스라인에도 실립니다.
          
        "
20210110,20대,여성,5,연합뉴스,https://v.daum.net/v/20210110100021656,"내집 마련한 미혼 20∼30대, 이성교제 가능성도 높아"," 
         
          
           
           
            결혼 (PG) [제작 조혜인] 일러스트
           
          
          (서울=연합뉴스) 김서영 기자 = 본인 명의의 부동산을 보유한 미혼 남녀가 그렇지 않은 이들보다 이성과 교제할 가능성이 더 높은 것으로 나타났다.
          10일 한국보건사회연구원의 '보건사회연구' 최근호에 실린 '미혼 인구의 이성 교제와 결혼 의향에 영향을 미치는 요인에 대한 분석' 보고서에 따르면, 본인 명의의 부동산이 있는 경우, 이성 교제 가능성이 27.9%p 증가한 것으로 집계됐다.
          이번 연구는 2018년 8월 31일∼9월 13일까지 전국의 만 25∼39세 이하 미혼 남녀 3천2명을 대상으로 진행된 온라인 설문조사 내용을 분석한 것이다.
          성별에 따라서는 여성이 28.8%p, 남성이 25.9%p 증가해 여성이 '내집'을 보유한 경우 이성과 연애를 할 가능성이 조금 더 높았다.
          다만 현재 직장에 다니는 등 경제활동을 한다면 부동산 소유 여부가 이성 교제에 큰 영향을 주지 않는 것으로 나타났다.
          보고서는 ""본인 명의의 부동산을 본인 또는 부모의 경제적 능력을 나타내는 변수로 볼 때, 부동산을 보유한 이들의 이성 교제가 증가할 것으로 볼 수 있다""면서도 ""경제활동을 하는 이들은 어느 정도 경제적 능력을 갖춘 집단이기 때문에 이들 사이에서는 부동산 소유 여부가 이성 교제에 큰 영향을 미치지 않았다""고 해석했다.
          본인 명의의 부동산을 가진 응답자 중에서는 부모님의 도움 없이 본인이 주거 비용을 전부 부담한 경우에 결혼할 의향이 있다고 답한 비율도 높았다.
          이러한 경향은 특히 남성에게서 두드러졌는데, 미혼 남성이 현재 보유한 부동산을 직접 마련했을 경우, 가족의 경제적 도움을 받은 이들보다 결혼 의향이 83.6%p 높았다. 여성은 그렇지 않은 경우보다 43.6%p 높게 나타났다.
          이에 보고서는 ""본인 명의의 부동산을 소유하는 것뿐만 아니라, 그에 대한 비용을 부담할 여유가 있는 남성의 결혼 의향이 증가하는 것""으로 해석했다.
          
           
           
            내집 마련 (CG) [연합뉴스TV 제공]
           
          
          또 성별과 관계없이 경제활동을 하는 이들이 그렇지 않은 경우보다 이성과 교제할 확률이 2.6배 더 높았다.
          남성의 경우 2.8배, 여성의 경우는 2.3배 더 높았다.
          소득이 높을수록 이성 교제 확률도 증가했는데, 정규직 종사자와 비정규직·자영업 종사자 사이의 간극이 큰 것으로 나타났다.
          보고서에 따르면 비정규직 종사자는 정규직 종사자보다 이성과 교제할 가능성이 41.4%p 낮았으며, 자영업자나 가족의 개인 사업체에서 정기적인 보수를 받지 않고 일하는 가족종사자는 42.2%p 낮았다.
          현재 결혼할 의향이 있는지를 묻는 항목에서도 유사한 경향이 나타났다.
          비정규직 종사자일 경우, 정규직 종사자보다 결혼 의향이 42.9%p 감소했다.
          성별에 따른 차이도 컸는데, 비정규직 남성은 정규직 남성보다 결혼에 대한 의향이 53.5%p 낮았으며, 비정규직 여성은 정규직 여성보다 26.2%p 낮았다.
          보고서는 ""이른바 'N포 세대' 중에는 선택적 비혼도 있겠지만, 경제적 문제 등으로 어쩔 수 없이 이를 포기하는 경우도 많다""면서 저출산 문제의 이면에 ""결혼 이행 포기와 연애 포기까지 포함한 포괄적인 이해가 필요하다""고 지적했다.
          sykim@yna.co.kr
          
           
          
          
        "
20210110,30대,여성,1,머니투데이,https://v.daum.net/v/20210110141245553,"""정인아, 엄마가 싸울게""..첫 재판날 '근조화환' 70개 놓인다"," 
         
          
           
          
          입양한 양부모 학대로 16개월만에 숨진 정인이 사건 첫 재판을 앞두고 서울남부지방검찰청 담벼락에 근조화환 70개가 놓인다. 사단법인 대한아동학대방지협회 회원들이 보낸 것으로 양모에게 살인죄 적용을 촉구하고 정인이를 추모하는 취지가 담겼다.
          대한아동학대방지협회에 따르면 협회 회원들은 11일 오전 8시부터 15일 오후 1시까지 서울남부지검 검찰청 담에 근조화환 70개와 바람개비 50개를 설치할 예정이다. 해당 기간에 '미안해 잊지 않을게' 사진 전시와 1인 릴레이 피켓시위도 진행된다.
          정인이를 학대한 혐의(현재는 아동학대치사)로 기소된 양부모에 대한 첫 재판이 13일에 시작되는데, 이에 맞춰 엄벌을 촉구하고 정인이를 추모하겠다는 의미다. 협회 회원들은 지난달에도 전국 각지에서 45개의 근조화환을 보냈다. 이번엔 첫 재판이라 화환 갯수를 그때보다 더 늘렸다. 
          화환에는 '살인자는 살인죄로 기소', '16개월 입양아의 억울함을 풀어주세요', '어떻게 죽여야 살인입니까', '췌장 절단 살인마 살인죄로 사형' 등 양모에 대한 살인죄 적용을 촉구하는 내용이 담겼다. 
          서울남부지검 여성·아동범죄조사부(이정우 부장검사)는 정인이 입양모 장모씨를 아동학대치사 혐의로 구속 기소했는데, 이를 살인죄로 공소장을 변경해달란 요구다. 
          이와 함께 '그곳에서는 행복하렴', '우리 아가 따뜻하게 잘 지내니', '너무 미안하고 정말 사랑해', '이젠 엄마가 싸워줄게' 등 16개월이란 짧은 생을 살고 떠난 정인이를 추모하는 글귀도 들어갔다. 
          정인이가 숨진 사건의 죄를 묻는 첫 재판은, 13일부터 시작된다. 이날 오전 10시 서울남부지법 내 마련된 중계 법정(민사법정 312호, 315호)에서 재판 실황을 방청할 수 있다.
          
           남형도 기자 human@mt.co.kr
          
          
        "
20210110,30대,여성,2,오마이뉴스,https://v.daum.net/v/20210110103600201,[사진] 아찔한 대형고드름 제거하고 있는 소방관들," 
         
          [방관식 기자]
          
             
          
          
           
            
             
              
               
               
            
            
             ▲  수도관 동파로 아파트 베란다에 대형고드름이 매달려 있다. 
            
            
             ⓒ 세종소방서
            
           
          
          
              
          
          
           
            
             
              
               
               
            
            
             ▲  고드름 제거작업에는 대형 소방 굴절차가 동원됐다. 
            
            
             ⓒ 세종소방서
            
           
          
          
             
          
          
           
            
             
              
               
               
            
            
             ▲  대형 고드름을 제거하고 있는 구조대원들. 
            
            
             ⓒ 세종소방서
            
           
          
          
              
             
          
          
           
            
             
              
               
               
            
            
             ▲  대형 고드름을 제거 중인 구조대원들. 
            
            
             ⓒ 세종소방서
            
           
          
          
            
           강력한 한파가 전국을 급습한 가운데 9일 오후 1시 50분경 세종소방서 소방관들이 세종시의 새롬동의 한 아파트에서 발생한 대형고드름을 제거하고 있다.
          
          당시 현장은 세대내 수도 동파로 파손된 밸브에서 나온 수돗물이 베란다로 흘러내려 아파트 12층부터 3층까지 대형고드름(지름 40cm·길이 20m)이 매달린 위험천만한 상황이었다.
          소방서에는 소방굴절차를 동원해 구조대원들이 3시간여의 작업을 한 후에야 고드름을 제거할 수 있었다.
          덧붙이는 글 | 이 기사는 충청뉴스라인에도 실립니다.
          
        "
20210110,30대,여성,3,머니투데이,https://v.daum.net/v/20210110060103487,"""형을 12시간 폭행한 악마들""..사망한 응급구조사는 '노예'였다"," 
         
          
           
           
            /사진=청와대 국민청원 게시판
           
          
          ""TV에서 보던 '노예'라는 이야기가 내 가족의 일이 될 줄은 상상조차 할 수 없었다. 형님이 지옥 같은 곳에서 비참하고 처참한 생활을 하다 죽음을 당했다."" (응급구조사 B씨 동생)
          8일 경남경찰청에 따르면 김해서부경찰서는 상해치사 혐의로 사설 응급이송단 단장인 A씨(43)를 지난달 27일 구속했다. A씨는 이달 24일 자신이 일하는 김해 한 사설 응급이송단 사무실에서 응급구조사 B씨(43)를 폭행해 숨지게 한 혐의를 받는다.
          사건의 발단은 지난달 23일로 거슬러 올라간다. 응급구조사 B씨는 이날 경미한 접촉사고를 냈다. A씨는 B씨가 사고 사실을 즉각 보고하지 않았다는 이유로 다음날인 24일 B씨를 폭행했다. A씨는 이날 오후 1시부터 이튿날 오전 1시까지 12시간 동안 B씨의 온몸을 때린 것으로 조사됐다.
          A씨는 B씨를 장시간 폭행한 뒤, 회사 사무실 구석에 그대로 방치했다. 이후 25일 오전 8시쯤 B씨를 회사 구급 차량에 태워 B씨의 주거지 인근으로 데려갔다. B씨가 이미 사망했다는 사실을 알고도 7시간 가량 신고를 지연한 것이다.
          경찰 조사 결과, 단장 A씨는 B씨 사망 두달 전부터 20여차례에 걸쳐 그를 상습적으로 폭행한 것으로 드러났다. 2018년에도 B씨가 A씨로부터 폭행을 당해 퇴사한 사례가 있으며, A씨 아내이자 응급이송단 법인 대표인 C씨(33), 본부장 D씨(38)도 폭행에 가담한 것으로 조사됐다.
          B씨의 동생은 지난해 크리스마스 저녁 김해경찰서로부터 '형님이 돌아가셨으니 가족들은 급히 경찰서로 오라'는 내용의 전화를 받았다. 그는 ""크리스마스 이브에 하나뿐인 형님이 하늘나라로 떠났다""며 ""사망 소식을 듣는 순간 심장이 내려 앉았다""고 했다.
          이후 사건 내막을 알게 된 B씨 동생은 ""(형이) 맞다가 쓰러져 기절하면 '연기한다'고 일으켜 세우고 동영상 촬영을 하며 구타하고 조롱하며 남의 고통을 즐긴 악마같은 대표와 그 조력자들을 가만 두고 볼 수 없다""고 호소했다.
          B씨 동생은 B씨가 5년 가까이 A씨 밑에서 일하며 무임금 각서와 부당한 채무이행 각서 등으로 고통받으며 협박 당해 일을 그만두지 못했다고 주장했다. B씨가 거주하던 집에는 B씨를 24시간 감시하기 위한 폐쇄회로(CC)TV도 설치돼 있었다고 전했다.
          사망한 B씨의 몸에는 여러 상흔도 남아 있었다. B씨 동생은 ""장례식장 안치실에 누워있는 형님의 얼굴과 몸은 이루 말할 수 없이 처참했다""며 ""오른발 등에는 고문한 흔적처럼 뜨거운 기구로 인한 화상으로 초등학생 손바닥 크기만한 피부 일부가 손상돼 있었다""고 했다.
          이 같은 내용은 B씨 동생이 지난 4일 청와대 국민청원 게시판에 글을 올리며 알려졌다. 그는 ""살인 후 시신 유기 CCTV 철거는 누가 했으며, 왜 7시간 동안 병원을 가지 않았는지 등 의문 투성이""라며 ""형의 처참한 죽음이 억울하지 않도록 도움 부탁드린다""고 호소했다.
          이와 관련해 경남경찰청 관계자는 지난 6일 ""가해자인 응급이송단 단장이 과거에도 상습적으로 사망한 직원을 폭행한 사실이 확인되고 있다""며 ""신속히 구속영장을 신청하기 위해 우선 상해치사 혐의를 적용한 것이며 살인과 증거인멸 등에 대한 혐의를 적용하기 위해 수사를 보강하고 있다""고 밝혔다.
          
           김지성 기자 sorry@mt.co.kr
          
          
        "
20210110,30대,여성,4,연합뉴스,https://v.daum.net/v/20210110100021656,"내집 마련한 미혼 20∼30대, 이성교제 가능성도 높아"," 
         
          
           
           
            결혼 (PG) [제작 조혜인] 일러스트
           
          
          (서울=연합뉴스) 김서영 기자 = 본인 명의의 부동산을 보유한 미혼 남녀가 그렇지 않은 이들보다 이성과 교제할 가능성이 더 높은 것으로 나타났다.
          10일 한국보건사회연구원의 '보건사회연구' 최근호에 실린 '미혼 인구의 이성 교제와 결혼 의향에 영향을 미치는 요인에 대한 분석' 보고서에 따르면, 본인 명의의 부동산이 있는 경우, 이성 교제 가능성이 27.9%p 증가한 것으로 집계됐다.
          이번 연구는 2018년 8월 31일∼9월 13일까지 전국의 만 25∼39세 이하 미혼 남녀 3천2명을 대상으로 진행된 온라인 설문조사 내용을 분석한 것이다.
          성별에 따라서는 여성이 28.8%p, 남성이 25.9%p 증가해 여성이 '내집'을 보유한 경우 이성과 연애를 할 가능성이 조금 더 높았다.
          다만 현재 직장에 다니는 등 경제활동을 한다면 부동산 소유 여부가 이성 교제에 큰 영향을 주지 않는 것으로 나타났다.
          보고서는 ""본인 명의의 부동산을 본인 또는 부모의 경제적 능력을 나타내는 변수로 볼 때, 부동산을 보유한 이들의 이성 교제가 증가할 것으로 볼 수 있다""면서도 ""경제활동을 하는 이들은 어느 정도 경제적 능력을 갖춘 집단이기 때문에 이들 사이에서는 부동산 소유 여부가 이성 교제에 큰 영향을 미치지 않았다""고 해석했다.
          본인 명의의 부동산을 가진 응답자 중에서는 부모님의 도움 없이 본인이 주거 비용을 전부 부담한 경우에 결혼할 의향이 있다고 답한 비율도 높았다.
          이러한 경향은 특히 남성에게서 두드러졌는데, 미혼 남성이 현재 보유한 부동산을 직접 마련했을 경우, 가족의 경제적 도움을 받은 이들보다 결혼 의향이 83.6%p 높았다. 여성은 그렇지 않은 경우보다 43.6%p 높게 나타났다.
          이에 보고서는 ""본인 명의의 부동산을 소유하는 것뿐만 아니라, 그에 대한 비용을 부담할 여유가 있는 남성의 결혼 의향이 증가하는 것""으로 해석했다.
          
           
           
            내집 마련 (CG) [연합뉴스TV 제공]
           
          
          또 성별과 관계없이 경제활동을 하는 이들이 그렇지 않은 경우보다 이성과 교제할 확률이 2.6배 더 높았다.
          남성의 경우 2.8배, 여성의 경우는 2.3배 더 높았다.
          소득이 높을수록 이성 교제 확률도 증가했는데, 정규직 종사자와 비정규직·자영업 종사자 사이의 간극이 큰 것으로 나타났다.
          보고서에 따르면 비정규직 종사자는 정규직 종사자보다 이성과 교제할 가능성이 41.4%p 낮았으며, 자영업자나 가족의 개인 사업체에서 정기적인 보수를 받지 않고 일하는 가족종사자는 42.2%p 낮았다.
          현재 결혼할 의향이 있는지를 묻는 항목에서도 유사한 경향이 나타났다.
          비정규직 종사자일 경우, 정규직 종사자보다 결혼 의향이 42.9%p 감소했다.
          성별에 따른 차이도 컸는데, 비정규직 남성은 정규직 남성보다 결혼에 대한 의향이 53.5%p 낮았으며, 비정규직 여성은 정규직 여성보다 26.2%p 낮았다.
          보고서는 ""이른바 'N포 세대' 중에는 선택적 비혼도 있겠지만, 경제적 문제 등으로 어쩔 수 없이 이를 포기하는 경우도 많다""면서 저출산 문제의 이면에 ""결혼 이행 포기와 연애 포기까지 포함한 포괄적인 이해가 필요하다""고 지적했다.
          sykim@yna.co.kr
          
           
          
          
        "
20210110,30대,여성,5,머니투데이,https://v.daum.net/v/20210110161010939,바깥에서 얼어죽은 개들..'동물학대'입니다," 
         
          
           
           
            물그릇에 얼굴을 박고 얼어죽은 강아지들./사진=인스타그램(@kong****)
           
          
          혹한 추위가 연일 계속되지만 바깥에 방치된 동물들이 셀 수 없이 많다. 주로 시골에서 짧은 줄에 묶여 사는 등 열악한 바깥 날씨에 고스란히 노출된 채 고통 받는 동물들이다. 
          지난달 21일, 뚫린 철창 안에선 강추위 속에 개 두 마리가 얼어 죽었다. 한 마리는 꽁꽁 언 물 그릇에 코를 박은 채였다. 둘은 서로 체온이라도 나누려 했는지 가까이 붙어 있었다. 추운 겨울에 방치된 탓이었다. 구조자들이 남은 녀석들을 구한 게 그나마 다행이었다.
          이처럼 개들을 혹한(강추위)이나 혹서(무더위) 등 열악한 환경에 방치하는 건 명백한 동물학대다. 
          동물보호법 시행규칙 제4조제6항의2에선 '동물의 습성 또는 사육환경의 부득이한 사유가 없음에도 불구하고 혹한·혹서 등 환경에 방치해 신체적 고통을 주거나 상해를 입히는 행위'를 동물학대로 규정했다
          이를 위반하면 2년 이하 징역 또는 2000만원 이하의 벌금에 처해진다.
          
           남형도 기자 human@mt.co.kr
          
          
        "
