Date,Press,Rank,URL,Title,View,Content,Comment
20210119,KBS,1,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=056&aid=0010973347&rankingType=RANKING,오늘 새벽 “침대가 흔들리는 지진 느꼈다”…중국 칭다오 동쪽 규모 4.6 지진,98698,"




 오늘(19일) 새벽 목포와 서울을 시작으로 전국적으로 지진으로 추정되는 진동을 느꼈다는 시청자들의 제보가 잇따랐습니다.오늘(19일) 새벽 3시 32분쯤 전남 목포에 사는 시청자는 ""현재 많이 흔들렸다""며 ""지진이 발생한 것 같다""는 제보를 보내왔습니다. 같은 시각 또다른 시청자도 목포시에서 진동을 느꼈다며 ""목포 지진인가요?""라는 내용의 제보를 카톡플러스친구를 통해 전해왔습니다.이후 서울에 있는 시청자도 ""혹시 지진이 아닌가 해서요. 여기는 방이동 빌라 5층인데 침대가 갑자기 흔들렸어요""라는 제보를 보내왔습니다. 이 시청자는 ""3시 24분쯤이요. 잠이 안 와서 핸드폰으로 드라마 보다가 놀라서 바로 톡 보낸 거예요""라고 알려왔습니다. 서울 망원동에 있는 한 시청자는 ""탁탁 거리는 소리와 함께 약 10초간 소파 흔들리고 화병이 흔들렸어요. 멀미나는 느낌나네요""라고 밝혔습니다.광주시 남구에 사는 시청자도 지진을 느꼈으나 뉴스에 하나도 뜨지 않았다며. 전국적으로 다 느낀 것 같다고 알리고, 많은 사람이 지진이 난 걸 느낀 것 같은데 아무런 뉴스도 없어서 제보한다고 전달했습니다. 또 경기도 화성시에서도 지진 같은 진동을 느꼈다며 ""집 침대에 누워있었는데 3초가량 몸이 흔들리고 집도 흔들리고 맘카페에 글을 올리니 다들 느꼈다고 하네요""라는 제보를 남겼습니다. 이 같은 진동의 원인은 현재 오늘 새벽 3시 21분쯤 중국 칭다오 동쪽 332km 해상에서 발생한 4.6 규모의 지진 때문으로 기상청은 분석하고 있습니다.지진 발생 이후 기상청에 지진을 느꼈다는 신고가 수십 건이 들어왔고, KBS 제보창에서도 서울과 광주 등지에서 ""흔들림을 느꼈다""라는 시청자들의 제보가 이어졌습니다. 기상청은 국외에서 발생한 지진이지만, 중국 칭다오 동쪽 332km 해역에서 발생한데다 규모가 큰 만큼 한반도에서도 진동이 느껴진 것으로 보고 있습니다. 기상청은 이번 지진의 진원 깊이를 12km로 분석했습니다. 기상청은 ""이번 지진 자료는 중국지진청(CEA) 분석결과라고 설명하고, 국외지진정보발표 기준(규모5.5 이상)에는 미달하지만, 전남과 전북 등에서 지진동을 감지했다""라고 확인했습니다.최성원 (swchoi@kbs.co.kr)▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’

",
20210119,KBS,2,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=056&aid=0010973743&rankingType=RANKING,경찰서장 관사 도둑 잡은 경찰관 ‘줄줄이 입건’ 왜?,94200,"




부산 해운대경찰서  서장님의 '황금 계급장'이 사라졌습니다!  간 큰 도둑이 경찰서장 관사에 침입에 벌인 일입니다. 범인의 꼬리는 결국 밟혔고 경찰은 사건을 검찰에 넘겼습니다. 그런데 이 사건을 처리한 경찰관들이 지금 경찰청에 입건돼 조사를 받는 처지가 됐습니다. 무슨 일이 있었던 걸까요?■경찰서장 관사가 털렸다. 그런데…경찰 등에 따르면 절도범은 지난해 3월, 아파트 실외기를 타고 부산의 한 아파트에 침입했습니다.하필  그 집은 부산 해운대 경찰서장의 관사였습니다. 절도범은   천 300만 원의 돈 봉투와 ‘치안정감’ 황금 계급장을 훔쳐 달아났습니다. 경찰은 다른 절도 사건으로 붙잡힌 범인을 조사하던 중 이 범인이 그 간 큰 도둑이란 사실까지 밝혀냈습니다.어쩌면 평범한 사건으로 끝났을지 모르는 일은 무성한 뒷말을 낳았습니다.  고위 경찰관의 집에 천만 원이 넘는 돈다발이 있었다는 사실 자체에 의아함을 품는 사람들이 많았던 거죠.‘치안정감 황금 계급장’도 마찬가지였습니다. 해운대경찰서장의 계급은 경무관입니다. 부산에선 해운대 경찰서장만 유일한 '경무관', 나머지 경찰서장은 모두 한 단계 아래 계급인 '총경'입니다.치안수요가 많거나 그 필요성을 인정할 만큼 중요한 지역이라 인정하는 곳에만 특별히 실시하는 게 바로 ‘경무관 서장제’입니다. 그런 경무관 경찰서장 관사에 두 계급 위인 시·도경찰청장급의 ‘치안정감’ 계급장이, 그것도 황금으로 만들어진 게 있었던 겁니다.  꼬리에 꼬리를 잇는 각종 추측에 당시 서장은 “ 서장으로 발령받으며 사촌 등으로부터 축하금으로 받은 것”이란 해명을 내놓았습니다. 황금 계급장 역시 쭉 좋은 관운이 이어지기를 바라는 마음이었다는 겁니다. 하지만 그 바람이 결국 잘못된 결과를 불러오고 있습니다.  경찰청이 수사에 나섰습니다.■수상쩍은 사건 처리 과정… 경찰 권한 확대 우려도경찰청은 당시 경찰서장과 사건을 처리한 과장급·팀장급 경찰관 등 모두 3명을 입건했습니다. 혐의는 공전자기록 위작 등인데, 사무처리를 그르치게 할 목적으로 공무원 등이 전자기록 등 특수매체기록을 위작하거나 변작했다고 판단할 때 적용합니다. 죄가 인정되면 10년 이하의 징역형에 처해지는 꽤 중한 범죄입니다.경찰청은 이들 경찰관이 서장 관사에서 발생한 절도사건을 축소하기 위해 수사 정보를 허위로 입력하고 이를 방조했을 가능성에 무게를 두고 있습니다. 사건 초기 해명은 있었다지만 금품의 출처도 다시 한 번 들여다보고 있는 걸로 전해졌습니다.이와 관련해 해당 경찰 중 한 명은 “ 공개수사를 진행해 사건을 검찰에 송치했으며 은폐나 축소할 이유가 없다”고 말했습니다. 다만 구체적인 사건 진행 과정은 “수사가 진행 중인만큼 언급할 수 없다”고 말을 아꼈습니다.지난 4일 서울 서대문구 경찰청에서 열린 국가수사본부(국수본) 현판식 제막식. 국수본은 경찰 사무를 '국가·자치·수사'로 분리하는 개편과 관련해 수사 담당 기구 역할을 맡는다. 하지만 경찰 내부에서조차 “직속상관과 관련한 민감한 사건을 처리하는데 윗선의 눈치를 보지 않을 수 없었을 것”이라며 “눈치를 볼 수밖에 없는 상황”이란 소리가 흘러나옵니다.한쪽에서는 이를 두고 검-경수사관 조정 이후 권한이 커진 경찰에 대한 우려를 제기하기도 합니다. 이제 1차 수사 종결권까지 갖게 된 경찰이 사건을 쉬쉬해버리면 이 정도 일쯤은 없던 일이 될 수도 있기 때문이죠.  이런 걱정 때문인지 경찰은 외부 인사가 참여하는 심사체계를 도입하겠다고 밝히고 있습니다. 하지만 독립적이고 체계적인 견제 장치로 작동할지에 대한 의구심은 여전히 제기됩니다.부산경찰청 소통위원회에서 활동하고 있는 양미숙 부산참여연대 사무처장은 “ 이런 사건이 불거질 때마다 경찰에 대한 시민들의 신뢰가 떨어질 것”이라며 “경찰 자체 의견을 물론 외부 공론화를 거쳐 모두가 인정할 수 있어 견제 장치를 만들어 앞으로는 이런 일이 발생하지 않도록 해야 한다”고 강조했습니다.정민규 (hi@kbs.co.kr)▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’

",
20210119,KBS,3,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=056&aid=0010973389&rankingType=RANKING,"중국 발생 지진에 서울, 목포 등에서 “침대 흔들리는 진동 느꼈어요”",69429,"




[사진 출처 : 게티이미지] 오늘(19일) 새벽 전남 목포와 서울을 시작으로 전국적으로 지진으로 추정되는 진동을 느꼈다는 시청자들의 제보가 잇따랐습니다. 오늘(19일) 새벽 3시 32분쯤 전남 목포에 사는 시청자는 ""현재 많이 흔들렸다""며 ""지진이 발생한 것 같다""는 제보를 보내왔습니다. 같은 시각 또다른 시청자도 목포시에서 진동을 느꼈다며 ""목포 지진인가요?""라는 내용의 제보를 카톡플러스친구를 통해 전해왔습니다. 이후 서울에 있는 시청자도 ""혹시 지진이 아닌가 해서요. 여기는 방이동 빌라 5층인데 침대가 갑자기 흔들렸어요""라는 제보를 보내왔습니다. 이 시청자는 ""3시 24분쯤이요. 잠이 안 와서 핸드폰으로 드라마 보다가 놀라서 바로 톡 보낸 거예요""라고 알려왔습니다.  서울 망원동에 있는 한 시청자는 ""탁탁 거리는 소리와 함께 약 10초간 소파 흔들리고 화병이 흔들렸어요. 멀미나는 느낌나네요""라고 밝혔습니다. 광주시 남구에 사는 시청자도 지진을 느꼈으나 뉴스에 하나도 뜨지 않았다며. 전국적으로 다 느낀 것 같다고 알리고, 많은 사람이 지진이 난 걸 느낀 것 같은데 아무런 뉴스도 없어서 제보한다고 전달했습니다.  또 경기도 화성시에서도 지진 같은 진동을 느꼈다며 ""집 침대에 누워있었는데 3초가량 몸이 흔들리고 집도 흔들리고 맘카페에 글을 올리니 다들 느꼈다고 하네요""라는 제보를 남겼습니다.  이 같은 진동의 원인은 현재 오늘 새벽 3시 21분쯤 중국 칭다오 동쪽 332km 해상에서 발생한 4.6 규모의 지진 때문으로 기상청은 분석하고 있습니다. 지진 발생 이후 기상청에 지진을 느꼈다는 신고가 수십 건이 들어왔고, KBS 제보창에서도 서울과 광주 등지에서 ""흔들림을 느꼈다""라는 시청자들의 제보가 이어졌습니다.  기상청은 국외에서 발생한 지진이지만, 중국 칭다오 동쪽 332km 해역에서 발생한데다 규모가 큰 만큼 한반도에서도 진동이 느껴진 것으로 보고 있습니다. 기상청은 이번 지진의 진원 깊이를 12km로 분석했습니다.  기상청은 ""이번 지진 자료는 중국지진청(CEA) 분석결과라고 설명하고, 국외지진정보발표 기준(규모5.5 이상)에는 미달하지만, 전남과 전북 등에서 지진동을 감지했다""라고 확인했습니다.최성원 (swchoi@kbs.co.kr)▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’

",
20210119,KBS,4,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=056&aid=0010973671&rankingType=RANKING,학생 멱살 잡고 폭행한 교사…신고하자 “개보다 못한XX”,51173,"




중학생 멱살을 잡고 벽에 밀친 교사와 이 학생이 경찰에 신고했다는 이유로 폭언과 폭행을 일삼은 혐의로 기소된 교사들에게 선고 유예가 내려졌다. 제주지방법원 형사1단독(최석문 부장판사)은  아동복지법 위반 혐의로 재판에 넘겨진 A교사(39세)에게 오늘(19일) 벌금 300만 원의 선고를 유예하고, B교사(57세)에게 벌금 100만 원의 선고를 유예했다고 밝혔다. 선고유예는 가벼운 범죄를 저질렀을 때 일정 기간 형의 선고를 유예한 뒤 기간이 지나면 면소(공소권이 사라져 기소되지 않음)됐다고 간주하는 판결이다. ""1초 안에 기절시켜버리겠다"" 제주도 모 중학교 교사 A씨는 2019년 5월 학교에서 학생이 반성문을 쓰고 있는 친구와 장난을 치자 멱살을 잡고 ""뭐 하는 짓이냐. 죽고 싶냐. 1초 안에 기절시켜버리겠다""며 벽에 밀친 혐의로 재판에 넘겨졌다. 검찰은 A교사가 양손으로 멱살을 잡은 상태로 피해  학생을 들어 올려 목을 졸랐다고 판단했다. 또 다른 교사 B씨는 피해학생이 경찰에 신고했다는 소식을 듣고 이 학생에게 찾아가 ""너 생각이 있느냐. 정신 빠진 XX, 개보다 못한 XX, 똥칠하는 XX""라며 폭언을 퍼부은 혐의를 받고 있다. B교사는 멱살을 잡고 벽 쪽으로 밀치고, 오른손으로 피해 학생의 얼굴을 때리려 한 혐의를 받고 있다. 검찰은 18세 미만인 피해아동에게 신체의 건강과 발달을 해치는 신체적·정서적 학대행위를 했다고 공소사실을 밝혔다.  ""무고할 만한 특별한 사정 볼 수 없어"" A교사는 학대행위를 한 적이 없다고 부인했다. 하지만 재판부는 당시 학생들의 진술과 학생들이 무고할 만한 특별한 사정을 찾아볼 수 없다며 A교사의 주장을 받아들이지 않았다. B 교사는 학대 사실을 인정했다. 재판부는 ""A교사에 대해 직분을 망각한 채 피해아동을 폭행하고, 피해아동 측으로부터 용서받지 못했다""며 다만 훈육에 반항하는 듯한 태도를 보이자 우발적으로 범행을 저지른 점, 신체적 충격의 정도가 중하지 않은 점 등을 참작했다고 밝혔다. B교사에 대해서는 잘못을 인정하고 뉘우친 것으로 보이는 점, 피해아동 측과 원만히 합의한 점, 34년 이상 교사로 봉직한 점 등을 참작했다고 선고 이유를 밝혔다. 문준영▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’

",
20210119,KBS,5,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=056&aid=0010973988&rankingType=RANKING,‘기울어진 운동장’ 고친다면서…‘공매도 재개’ 왜 망설이나?,42235,"




 [앵커]요즘 증시의 뜨거운 감자, 바로 3월 15일 끝나는 공매도 금지 조치입니다.공매도란 다른 사람의 주식을 빌려 시장에서 먼저 팔고, 약정 기간 안에 주식을 되사서 갚는 거래입니다.비싸게 팔고, 싸게 사서 갚아야 이익을 보니까 주가가 내려가야 이익을 보겠죠.그래서 주가 하락을 더 부추긴다는 지적이 많습니다.반대로, 주가에 거품이 있는 기업에 공매도가 집중돼 거품을 걷어낸다는 의견도 있습니다.문제는 이 공매도 거래 대부분을 기관과 외국인이 하기 때문에 개인투자자 입장에선 기울어진 운동장이라는 비판이 끊이질 않고 있습니다.정부가 이런 공매도의 문제를 바로잡겠다며 개선안을 내놨습니다.공매도 금지 해재, 즉 공매도 재개를 위한 포석으로 볼 수 있는데 과연 가능할까요?김진호 기자의 보돕니다. [리포트] 10년 가까이  주식투자를 해온 박혁씨. 지난해 적잖은 수익을 거뒀는데, 정부의 공매도 금지가 큰 역할을 했다고 생각합니다. [박혁/개인투자자 : ""균형을 맞춰서 우리(개인)도 똑같이 공매도를 할 수 있게 (해야죠). 공매도는 외국인들을 위한 법입니다. 공매도는 진짜 없어져야 됩니다.""] 개인투자자들의 이런 불만을 잠재우기 위해  금융위원회가 마련한 개선안은 크게 두 가집니다. 우선 개인도 쉽게 공매도 투자를 할 수 있도록 개인투자자만을 위한 물량을 확보하고, 주식을 빌릴 수 있는 창구도 공식적으로 제공하겠다는 것입니다. 여기에 불법 공매도 처벌 강화, 그리고 불법을 적발하기 위한 시스템도 갖추기로 했습니다. [황세운/자본시장연구원 연구위원 : ""'기울어진 운동장'이라는 논란을 일정 부분 해소할 수 있는 그런 제도적 뒷받침을 하면서 공매도 금지를 해제하는 것이 합리적인 결정이라고 보죠.""] 하지만 은성수 금융위원장은 속 시원하게 말할 수 없다며 여전히 조심스러운 입장을 나타냈습니다. 개인투자자의 반발이 여전한 데다, 정치권에서도 공매도 금지 해제와  추가 연장을 놓고 논란이 계속되고 있기 때문입니다. [정의정/한국주식투자자연합회 대표 : ""(개인이) 피해를 봤던 사례들을 연구하고 조사하고 분석해서 과연 공매도가 우리나라에 필요한지 거기서부터 다시 시작해야 한다고 봅니다.""] 개인과 정치권의 요구로  주식 양도세 과세 대상인 대주주 범위가 정부 안보다 완화됐던 경험도 금융당국이 더 신중해진 이유입니다. 공매도 재개 여부가 다음 달 중에 결정될 예정인 가운데, OECD 국가 중 공매도를 금지한 나라는 우리뿐입니다. KBS 뉴스 김진호입니다. 촬영기자:박진경 안용습/영상편집:최찬종/그래픽:이요한김진호 (hit@kbs.co.kr)▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’

",
20210119,KBS,6,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=056&aid=0010973751&rankingType=RANKING,"법무부, MB 이감 추진…미적거리는 사이 한 달째 병원에",41681,"




법무부가 이명박 전 대통령의 이감을 추진하고 있는 것으로 확인됐습니다.KBS 취재결과,  법무부는 지난해 10월 대법원에서 징역 17년형이 확정된 이 전 대통령을 서울동부구치소에서 다른 교도소로 이감하기 위해 내부 검토를 진행하고 있습니다.통상 형이 확정되면 분리심사 결과에 따라 구치소에서 교도소로 이송됩니다.법무부도 이에 따라 이 전 대통령의 이감을 추진 중이지만, 최근 교정시설 내 코로나19 집단 감염 발생으로 일정에 지장이 빚어진 것으로 알려졌습니다.그 사이, 이 전 대통령은 동부구치소를 벗어나 병원에서 30일째 머무르고 있습니다.이 전 대통령은 지난달 21일  당뇨와 고혈압 등 지병 치료를 위해 서울대병원 1인실에 입원했습니다.앞서 2018년 7월과 2019년 6월에도 이 전 대통령은 지병과 폐렴으로 닷새간 서울대병원에 입원한 적이 있습니다.관련법에 따르면 외부 진료는 소장이 의무관의 의견을 고려해 허가할 수 있고, 구속기간으로 인정됩니다.   형의 집행 및 수용자의 처우에 관한 법률 제37조(외부의료시설 진료 등) ① 소장은 수용자에 대한 적절한 치료를 위하여 필요하다고 인정하면 교정시설 밖에 있는 의료시설(이하 ""외부의료시설""이라 한다)에서 진료를 받게 할 수 있다.  제38조(자비치료) 소장은 수용자가 자신의 비용으로 외부의료시설에서 근무하는 의사(이하 “외부의사”라 한다)에게 치료받기를 원하면 교정시설에 근무하는 의사(공중보건의사를 포함하며, 이하 “의무관”이라 한다)의 의견을 고려하여 이를 허가할 수 있다.  이 전 대통령은 입원한 지 이틀 뒤인 지난달 23일엔 서울동부지검에  형집행정지를 신청했습니다.  코로나19에 감염될 경우 지병이 악화해 사망할 우려가 있다는 이유를  들었는데, 검찰은 받아들이지 않았습니다.   형사소송법 471조(동전)①징역, 금고 또는 구류의 선고를 받은 자에 대하여 다음 각 호의 1에 해당한 사유가 있는 때에는 형을 선고한 법원에 대응한 검찰청검사 또는 형의 선고를 받은 자의 현재지를 관할하는 검찰청검사의 지휘에 의하여 형의 집행을 정지할 수 있다.  1. 형의 집행으로 인하여 현저히 건강을 해하거나 생명을 보전할 수 없을 염려가 있는 때…  검찰 관계자는 ""형사소송법 471조 1항 1호에 따라 판단을 했고, 의사 2명을 포함해 외부위원 7명이 사전 심의위를 열어 만장일치로 불허 결정을 내렸다""고 설명했습니다.  즉, 형의 집행으로 현저히 건강을 해할 염려가 없다고 판단한 것으로 볼 수 있는데요.이후에도 구속 기간에 인정되는 시간을 외부 병원에서 보내고 있어 일반 재소자와의 형평성에 어긋난다는 지적이 나옵니다.   안진걸/민생경제연구소장""엄청난 비리를 저질러서 감옥에 갇힌 전직 대통령이 또다시 특혜를 계속 누리고 있다. 거듭되는 입원에. 그리고 장기간 입원이다. 그건 감옥에 갇혀있는 일반 재소자들로서는 너무나 큰 박탈감과 상실감을 가질 수밖에 없고, 죗값을 치러야 하는 감옥 제도의 의미하고도 완전히 달라지는 것이겠고요.""  법무부는 서울대병원 전문의와 동부구치소 의무관 등 전문가의 판단 하에 진료를 마치는 대로 이 전 대통령을 재수감할 계획이라고 밝혔습니다.또 알코올 중독 등의 이유로 건강 상태는 안 좋지만, 형 집행정지 사유로 인정받지 못한 노역수들 중에서 외부 병원에 장기 입원하는 사례가 있다고 설명했습니다.이 전 대통령측 변호인도 ""구치소에서 외부 진료를 받으러 나가라고해서 나간 것일 뿐이라""며, 특혜가 아니라는 입장을 밝혔습니다.그러면서 ""현재 이 전 대통령이 이송될 교정시설에 대한 정비 작업을 하고 있는 것으로 알고 있고,  이번 주말이나 다음주 초에 가게 되는 것으로 예상된다""고 덧붙였습니다.김민철 (mckim@kbs.co.kr)▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’

",
20210119,KBS,7,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=056&aid=0010974007&rankingType=RANKING,쿠팡 50대 노동자 사망…영하 10도에 ‘핫팩’ 하나로 버텼다,33614,"




 [앵커]며칠 전 경기도의 한 쿠팡 물류센터에서 50대 여성 노동자가 쓰러진 뒤 숨졌습니다.한파가 닥친 날 난방도 안 되는 공간에서 밤샘 근무를 한 뒤였는데요,이곳에서 일하는 노동자 대부분은, 핫팩이라고 하는 손난로에 의지해 추위를 견디고 있었습니다.이유민 기자가 취재했습니다. [리포트] 지난 11일 새벽, 쿠팡 물류센터에서 밤을 새운 최경애 씨가  화장실에서 쓰러진 채 발견됐습니다. 병원으로 옮겨졌지만 그날 결국 숨지고 만 최 씨. 사인은 심근경색이었는데, 이곳에서 상품을 정리하는 아르바이트를 한지 여섯 번째 되는 날 벌어진 일이었습니다. [이○○/故 최경애 씨 아들 : ""지병이나 그런 건 없었던 거로 알고 있거든요. 전혀 예상하지 못한 일이었고...""] 최 씨가 쓰러진 날 물류센터 일대는  기록적인 한파에  밤사이 최저 기온이 영하 10도까지 떨어졌습니다. 그런데 작업장에는  난방 장치가 전혀 없었습니다. [최○○/故 최경애 씨 언니 : ""(바깥 온도랑) 똑같으니까 두꺼운 점퍼 그대로 입고 그 옷차림으로 일하니까... 마음이 아프죠. 같이 가서 저만 살았으니까.""] 난방이 되지 않는 물류센터에서 밤새  노동자들은 어떻게 버티는 걸까. 숨진 최 씨가 일했던 물류센터 앞입니다. 저렇게 문도 열려 있고 난방도 나오지 않지만 노동자들은 이 핫팩에 의존해서 일을 하고 있습니다. 최 씨가 숨진 뒤 그나마 하루 한 개였던 핫팩이 두 개로 늘어났습니다. [물류센터 야간 노동자/음성변조 : ""그분 돌아가시고 나서 관리자들이 (핫팩을) 두 개씩 지급해주신다고 하더라고요. 본인이 입고 온 패딩이랑 핫팩 두 개로 버티는 거죠.""] 쿠팡 측은 물류센터 특성상 냉난방 설비가 불가능하다며, 대신 휴게실과 화장실에 난방시설을 설치했다고 해명했습니다. 하지만 현장에선 별 효과를 못 느끼고 있습니다. [물류센터 주간 근무자/음성변조 : ""귀가 시릴 정도예요. (휴게실은 좀 따뜻한가요?) 휴게실 개념이 없고 로비에 간이 의자 같은 거 배치해서...""] 산업안전보건법은 사업주가 보온을 위해 필요한 조치를 해야 한다고 규정하고 있습니다. 유족 측과 노조는 사측의 대책 마련을 요구하는 한편, 고용노동부에 항의 서한을 보냈습니다. KBS 뉴스 이유민입니다. 촬영기자:박세준/영상편집:양의정이유민 (reason@kbs.co.kr)▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’

",
20210119,KBS,8,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=056&aid=0010973393&rankingType=RANKING,"유흥업소, “못 살겠다…21일부터 영업 재개”",33377,"




 [앵커] 유흥업소 업주들이 계속되는 영업 제한을 견딜 수 없다며 반발하고 나섰습니다. 주점이나 노래방 등에 비해 차별적인 처사라는 건데요, 광주 지역에서는 영업을 시작했고 인천 지역 유흥업주들도 기자회견을 열어 영업 재개를 요구했습니다. 윤나경 기자입니다. [리포트] 인천에서 4년째  유흥주점을 운영하고 있는 곽옥이씨,  방역 지침 때문에 지난 8개월 동안 제대로 영업을 하지 못해 월세조차 내지 못하고 있습니다. [곽옥이 : ""(막막해서) 아침에 눈 뜨는 게 무서워요 유흥이라는 주홍글씨를 달고... 일반 노래방은 우리하고 다르게 풀어주잖아요.""] 인천지역 유흥주점 업주 70여 명은 기자회견을 열어, 노래방이나 술집 등은  영업을 허용해놓고, 유흥주점만 제한하는 것은 차별적인 처사라고 주장했습니다. 또, 방역 지침을 지키느라 영업을 못 했는데  재산세나 유흥세 등 각종 세금은 그대로 부과된다며  이에 대한 대책도 요구했습니다.[정세영/인천유흥주점 번영회 : ""차별적인 영업정지를 즉각 철회하고 형평성 맞게 방역수칙 보완해서 영업을 신속하게 할 수 있게 처리해 달라는 것입니다. 관철이 안 되면 헌법소원, 인천시 국가 상대로 피해보상 청구도 할 겁니다.""] 이미 영업을 재개하겠다고 밝혔던 광주지역 유흥업소들은  광주시장과의 협상이 결렬되면서  결국, 어제 오후부터 문을 열었습니다. 그동안 정부를 믿고 기다렸지만, 이제 더는  버틸 수 없다고 호소합니다.[광주유흥주점 업주  : ""저도 가정 돌아가게 위해서 먹고 살아야 하고, 이제 끝까지 왔다는 거에요. 더이상 물러설 곳도 없고 버틸 방법이 없다는거에요.""] 오는 21일 전국적으로  영업을 재개하겠다고 밝힌 한국유흥음식업중앙회는 내일 정부 세종청사에 모여 대책 마련을 촉구하는 집회를 열 계획입니다. KBS 뉴스 윤나경입니다. 촬영기자:최원석 정현덕/영상편집:오대성 윤나경 (bellenk@kbs.co.kr)▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’

",
