Date,Press,Rank,URL,Title,View,Content,Comment
20210103,SBS,1,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=055&aid=0000865151&rankingType=RANKING,"[Pick] ""도둑맞은 줄 알았는데""…美 자취생 울린 의자의 귀환",219860,"




가구를 도난당한 뒤 낙심했던 미국 대학생이 예상치 못했던 연말 선물을 받았습니다.현지 시간으로 지난 29일 미국 CBS 등 외신들은 학교 주변에서 자취를 하고 있는 뉴멕시코 대학교 재학생이 최근 희한한 '도난 소동'을 겪었다고 보도했습니다.학업을 위해 부모님과 함께 살던 집을 떠나온 콘래드 듀란 씨는 생활비를 아끼기 위해 늘 검소한 생활을 해왔습니다. 특히 식탁, 소파 등 값비싼 가구를 살 형편이 되지 못해서 이웃 주민들이 버린 낡은 가구들을 주워와 사용하곤 했습니다.어느 날 듀란 씨는 부엌에서 사용할 의자를 물색하던 중 길가에 나동그라져 있던 의자 두 개를 발견했습니다. 너무 낡아 칠이 벗겨진 데다 쿠션에는 거뭇거뭇한 곰팡이까지 슬어 있었지만, 듀란 씨는 간단히 수리만 하면 문제 없이 사용할 수 있겠다는 생각에 감지덕지하며 의자들을 집으로 가져왔습니다.그런데 크리스마스이브였던 지난달 24일, 듀란 씨가 집 앞에 놔뒀던 의자들이 온데간데없이 사라졌습니다. 이전에도 몇몇 물건들을 잃어버린 적 있었던 터라 그는 이번에도 이웃 중 누군가가 의자를 훔쳐 갔을 것으로 생각하고 실망했습니다.부모님 집에서 크리스마스를 보낸 뒤 사흘 만에 돌아온 듀란 씨는 현관문 앞에 놓인 낯선 물건들을 발견했습니다. 한 눈에도 새것으로 보이는 붉은색 의자 두 개였는데요, 듀란 씨는 한참 당황해하던 끝에 의자들의 정체를 알아채고는 깜짝 놀랐습니다. 며칠 전 도난당한 줄 알았던 낡은 의자였던 겁니다.스스로 정체를 밝히지 않은 한 이웃이 낡은 의자 쿠션을 교체하고 원래 없었던 팔걸이를 설치한 뒤 페인트칠까지 새로 한 의자를 크리스마스 선물로 두고 간 건데요, 의자에는 ""당신이 손에 쥔 돈이 많든 적든 그것은 중요한 게 아니다. 남을 향한 자비와 믿음을 지키는 것이 중요하다""는 격언을 담은 쪽지가 붙어 있었습니다.듀란 씨는 ""지금처럼 힘든 시기에 받게 된 친절은 내게 무엇보다도 큰 의미다. 의자는 정말 아름답고 완벽하다""면서 ""누구의 선물인지는 모르지만 내가 얼마나 감사해하는지 알아줬으면 한다""고 말했습니다.'뉴스 픽' 입니다.(사진='Jami Seymore' 페이스북)이서윤 에디터▶ 코로나19 현황 속보▶ 네이버에서 SBS뉴스 구독하기※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지

",
20210103,SBS,2,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=055&aid=0000865203&rankingType=RANKING,"CCTV 속 힘겨운 마지막 발걸음…""정인아 미안해"" 공분",189263,"



동영상 뉴스




	
	<앵커>세 번이나 살릴 기회가 있었는데도, 끝내 구하지 못하고 결국 학대받아 숨진 16개월 아기, 정인이 입니다. 어제(2일) SBS '그것이 알고싶다'에서 다룬 정인이 이야기에 많은 이들이 함께 슬퍼하고 분노했습니다. 저희 8시 뉴스도 아동학대의 실상을 정확히 알려 경각심을 높이고, 비슷한 범죄를 막기 위해, 피해자 정인이 얼굴을 공개하기로 했습니다.이현정 기자입니다.<기자>어린이집 교사 품에 힘없이 안겨 있는 여자아이.지난해 10월 13일 양모 장 모 씨에게 학대받아 숨진 16개월 아기 정인이의 숨지기 하루 전 모습입니다.음식 먹길 거부하던 아기는 우유 한 모금 마시고는 힘이 드는지 숨을 헐떡입니다.종일 한 걸음도 떼지 못하다가 오후 늦게 양부가 찾아오자 그제야 힘겹게 발걸음을 옮깁니다.정인이의 마지막 모습이었습니다.사망 직전 찍은 CT와 부검 감정서를 본 전문의들은 정인이가 극도의 고통을 겪었을 거라고 말합니다.[남궁인/이대목동병원 응급의학과 전문의 : 다 배 안에 염증이니까 먹으면 먹을수록 엄청 메스꺼워요. 배가 계속 아프고.][배기수/아주대병원 소아청소년과 교수 : 지금 장이 터져서 장 안에 있던 공기가 바깥으로 샌 거죠. 공기가 새 나가고 이러면 정말 통증 중에서는 최고의 통증입니다.]지난해 5월 정인이의 양쪽 허벅지 안쪽 멍을 의심하고 경찰에 신고했던 어린이집 교사들은 경찰 대응을 지금도 이해할 수 없습니다.구속 기소된 양모 장 씨는 사망 당일 아침 아이가 밥을 먹지 않아 들어 올려 흔들다가 떨어트려 의자에 부딪혔다고 주장하고 있습니다.[정인이 외할머니 : 내가 보기엔 우리 딸이 약간 정신적으로 감정통제가 안 되는 부분이 있었던 것 같아요. (구속된 이후) 심리검사를 받아보니까.]정인이가 묻힌 양평 공원묘지에는 추모 발길이 이어졌습니다.[이로아/경기 하남시 : 미안하다고 썼어요. 지켜주지 못해서, 계속 이런 일들이 반복이잖아요. 그게 어른으로서 너무 미안해서.]사건을 수사한 양천경찰서 홈페이지는 종일 항의 글이 폭주해 마비됐습니다.(영상취재 : 김태훈·유동혁·김용우, 영상편집 : 이승희, 화면출처 : 그것이 알고 싶다)     이현정 기자(aa@sbs.co.kr)▶ 코로나19 현황 속보▶ 네이버에서 SBS뉴스 구독하기※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지

",
20210103,SBS,3,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=055&aid=0000865140&rankingType=RANKING,"[Pick] ""집 사면 '이것' 함께 드려요""…아름다운 시골 주택의 대반전",178580,"




아름다운 외관을 자랑하는 미국 주택이 뜻밖의 '반전'으로 놀라움을 전하고 있습니다.현지 시간으로 지난달 29일 미국 뉴욕 포스트 등 외신들에 따르면, 최근 부동산 중개 사이트에 매물로 올라온 버몬트주 한 주택에 누리꾼들의 관심이 쏠리고 있습니다.사이트에 게시된 사진들에는 동화에나 나올 법한 고풍스러운 집 모습이 담겼습니다. 지난 1880년 지어져 외관은 예스러웠지만, 원목으로 꾸민 부엌, 화사한 침실 등 현대적인 내부 인테리어를 자랑했습니다. 부동산 중개인은 ""오랜 역사를 자랑하는 2층 집으로, 한 가족이 살기에 매우 적합하다""고 매물을 소개했습니다.그런데 집에서 불과 10m도 떨어지지 않은 곳에 세워진 낡은 건물 한 채가 눈길을 끌었습니다. 주택 건물과 확연히 대비되는 작은 창문에 두꺼운 창살까지 설치되어 있었는데요, 이 독특한 부대시설의 정체는 다름 아닌 '감옥'이었습니다. 과거 교도소로 사용되던 커다란 건물이 집 마당에 그대로 남아 있었던 겁니다.해당 건물은 지난 1969년까지 지역 수용자들을 가둬 뒀던 '에식스 카운티 교도소'였습니다. 매물로 올라온 주택은 당시 교도소장의 거주지였던 것으로 알려졌습니다. 교도소가 폐쇄된 지 50여 년이 흘렀지만, 수용자들이 머물던 유치장은 심하게 녹슨 채 지금까지 보존됐습니다.부동산 중개인은 ""교도소 화장실 등 내부 시설들은 물론 교도소장 사무실까지 그대로 남아 있다""고 설명하며 ""이 별관을 어떻게 활용할지는 집 주인에게 달려 있다. 기발한 아이디어를 기다린다""고 밝혔습니다.대지 면적 240㎡에 교도소 건물이 딸린 이 주택 가격은 14만 9천 달러, 우리 돈으로 약 1억 6천만 원으로 안내됐습니다.'뉴스 픽' 입니다.   이서윤 에디터▶ 코로나19 현황 속보▶ 네이버에서 SBS뉴스 구독하기※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지

",
20210103,SBS,4,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=055&aid=0000865189&rankingType=RANKING,"정부 ""코로나 3차 유행 정점 완만히 지나가는 것으로 판단""",145321,"




'3차 대유행' 수준으로 커졌던 국내 코로나19 확산세는 점차 억제되며 정점을 완만하게 지나가고 있다고 정부가 3일 진단했습니다.'사회적 거리두기'(수도권 2.5단계, 비수도권 2단계)와 '연말연시 특별방역' 대책을 도입하면서 방역 상황 전반에 서서히 감염 억제 효과가 나타나고 있다는 판단에서입니다.손영래 중앙사고수습본부 전략기획반장은 3일 정부서울청사에서 열린 정례 브리핑에서 ""코로나19 선제적 검사를 확대하고 거리두기를 계속 강화한 결과, 이번 3차 유행의 확산이 저지되고 있다""고 밝혔습니다.그는 최근 확진자 발생 현황을 언급하면서 ""현재는 일시적인 정점 상태에서 분기점에 위치해 있거나 혹은 정점을 완만하게 지나가고 있는 중으로 판단하고 있다""고 설명했습니다.중앙재난안전대책본부에 따르면 최근 1주일(2020.12.27∼2021.1.2)간 지역발생 확진자는 하루 평균 931.3명꼴이었습니다.직전 1주(12.20∼12.26) 1천17명과 비교하면 85.7명 감소한 것입니다.특히 이 가운데 '고위험군'으로 분류되는 60세 이상 고령 환자는 하루 평균 284.1명으로, 일주일 전(318.1명)보다 34명 감소한 것으로 나타났습니다.정부는 집단감염 사례 건수가 줄고 감염 전파력을 나타내는 지표가 낮아진 점 또한 긍정적으로 평가했습니다.최근 1주일간 새롭게 발생한 집단발병 사례는 총 21건으로, 직전 1주(53건)의 절반 아래로 낮아졌습니다.확진자 1명이 주변의 몇 명을 감염시키는지 나타내는 '감염 재생산지수'는 1.11에서 1.0으로 떨어졌습니다.감염 재생산 지수가 1을 넘으면 유행 확산, 1 아래로 떨어지면 확산 억제 상황이 됩니다.다만 손 반장은 ""휴일과 주말의 검사량 감소 효과를 감안할 때 확실하게 감소세로 전환됐다고 판단하기는 아직 이르다고 보고 있다""며 ""지역사회 감염 저변이 넓은 이번 유행의 특성상 그 감소 속도는 매우 완만할 것이라고 예상한다""고 말했습니다.그러면서 ""1월 한 달간 최대한 유행 규모를 줄일 수 있다면 2월부터는 치료제와 코로나19 백신 예방접종을 통한 보다 공격적인 방역 대응이 가능해질 것으로 보고 있다""며 국민 개개인의 방역 협조를 당부했습니다.(사진=연합뉴스)권태훈 기자(rhorse@sbs.co.kr)▶ 코로나19 현황 속보▶ 네이버에서 SBS뉴스 구독하기※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지

",
20210103,SBS,5,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=055&aid=0000865099&rankingType=RANKING,6명 쿵쿵 집콕댄스 · 문건 유출…2번 사과한 정부,140395,"



동영상 뉴스




	
	<앵커>이것 말고도 정부가 고개를 숙이는 일은 여러 번 더 있었습니다. 오늘(2일) 거리두기 연장 방안 발표에 앞서서 관련 문건이 먼저 유출된 일은 어제 보도해 드렸죠. 여기에다 6명이 함께 쿵쿵대는 일명 '집콕 댄스' 홍보 영상도 논란이 됐습니다.정혜경 기자가 정리했습니다.<기자>보건복지부가 어제 공식 인터넷 계정에 게시한 2분 28초 분량의 영상입니다.가족 구성원 6명이 실내에서 음악에 맞춰 발을 구르고 춤을 추면서 방역 수칙을 설명합니다.코로나19 장기화로 지친 국민을 위로하기 위해 제작했다는 건데, 네티즌들의 비난이 쏟아졌습니다.5명 이상 실내에서 춤을 추는 행동이 집단감염을 초래할 수 있고, 무엇보다 층간소음을 유발할 수 있다는 이유에서입니다.논란이 커지자 정부는 공식 사과했습니다.[손영래/중앙사고수습본부 전략기획반장 : 층간소음에 대해 지적받고 있는 중입니다. 이 부분들에 대해서는 사전에 고려하지 못한 부분이라 사과의 말씀을 드립니다.]앞서 오늘 발표한 사회적 거리두기 연장 방안 관련 내용이 담긴 문건이 온라인상에 돌면서 유출 논란이 제기됐던 점에 대해서도 고개를 숙였습니다.수도권 2.5단계 거리두기가 3주 동안 연장된다는 내용이 담겨 있는 등 정부 공식 발표와 일부 내용이 다르지만, 당국의 1차 토의 과정에서 논의했던 문건으로 확인됐기 때문입니다.[손영래/중앙사고수습본부 전략기획반장 : 확정되지 않은 내용이 유출된 것으로 사회적 혼란이 야기된 점에 대해서 진심으로 송구스럽다는 말씀을 드립니다.]정부는 유출 경위에 대해 수사 의뢰 여부를 검토하고 있다고 밝혔습니다.(영상편집 : 유미라)    정혜경 기자(choice@sbs.co.kr)▶ 코로나19 현황 속보▶ 네이버에서 SBS뉴스 구독하기※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지

",
20210103,SBS,6,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=055&aid=0000865102&rankingType=RANKING,음주 뺑소니 → 중앙선 넘어 또 '쾅'…20대 주부 사망,130503,"



동영상 뉴스




	
	<앵커>새해 첫날부터 음주운전 차량에 치여 20대 여성이 숨지는 안타까운 사고가 발생했습니다. 이미 1차 사고를 내고 중앙선을 넘어 달아나다 여성이 타고 있던 차를 들이받은 건데, 사고를 낸 운전자는 당시 운전면허 취소 수준의 만취 상태였습니다.KBC 박성호 기자가 취재했습니다.<기자>새해 첫날인 어젯(1일)밤 10시쯤, 광주시 장덕동의 한 사거리입니다.차량 한 대가 속도를 내면서 달려오더니, 중앙선을 넘어 신호를 기다리던 차량 두 대와 충돌합니다.도로에 불꽃이 튈 정도로 큰 충격이었습니다.사고를 당한 앞차 운전자 27살 주부는 병원으로 옮겨졌지만 끝내 숨졌고 뒤차 운전자도 부상을 입었습니다.가해 차량 운전자는 28살 남성으로, 사고 지점으로부터 1km가량 떨어진 곳에서 정차 중인 택시를 들이받은 뒤 달아나다 또다시 2차 사고를 낸 것으로 드러났습니다.붙잡힌 이 남성은 혈중알코올농도 0.1% 이상의 만취 상태였습니다.[경찰 관계자 : 0.1은 넘었으니까, 0.08부터 취소니까 그건 넘었어요. 구속 영장은 신청할 여지가 충분하니까 할 계획은 있는데 수술을 받지 않는지 여부, 퇴원해도 문제 없는지 여부를 의사의 자문을 듣고 진행할 계획이죠.]경찰은 이 남성에 대해 특가법상 위험 운전 치사와 음주운전 등의 혐의로 구속영장 신청을 검토하고 있습니다.(영상취재 : 장창건 KBC, 영상편집 : 전민규, 화면제공 : 광주 광산소방서)   KBC 박성호▶ 코로나19 현황 속보▶ 네이버에서 SBS뉴스 구독하기※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지

",
20210103,SBS,7,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=055&aid=0000865179&rankingType=RANKING,이 시국에 유흥업소서 70명 술판…자가격리자도 있었다,93015,"




단속을 피해 지하 유흥업소에서 술판을 벌이던 20대 업주와 손님 70명이 무더기로 적발됐습니다.3일 부산경찰청에 따르면 이날 오전 2시 53분께 부산 부산진구 부전동에 있는 지하 1층 유흥업소에서 감염병예방법률 위반 혐의로 20대 업주가 붙잡혔습니다.경찰에 따르면 업소 안에는 손님 70명이 음악을 틀고 술을 마신 것으로 확인됐습니다.업주는 사회관계망서비스(SNS)를 통해 손님을 모집한 것으로 알려졌습니다.이들은 영업 행위를 들키지 않기 위해 문 앞에 문지기를 배치하는 등 범행에 치밀함을 보였습니다.감시하다 경찰이 오면 내부에 연락해 손님을 뒷문으로 빼돌리는 식이었습니다.실제 신고를 받은 경찰이 출동, 인근을 수색하자 손님들은 업소 뒷문으로 빠져나왔습니다.수십 명의 인파가 쏟아 나오는 장면을 포착한 경찰은 출입문을 통제 후 인근에 있는 경력을 추가 동원해 붙잡았습니다.심지어 손님 중에는 20대 자가격리 대상자 1명이 포함돼 있었습니다.경찰은 수칙을 어긴 자가격리 대상자를 관할 지자체에 통보하고 구청은 이를 고발할 예정입니다.(사진=부산경찰청 제공, 연합뉴스)권태훈 기자(rhorse@sbs.co.kr)▶ 코로나19 현황 속보▶ 네이버에서 SBS뉴스 구독하기※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지

",
20210103,SBS,8,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=055&aid=0000865055&rankingType=RANKING,[포착] 로마 길바닥 '새 사체' 수백 마리…무슨 일?,75947,"




이탈리아 로마에서 새해맞이 불꽃놀이 여파로 수백 마리의 새 사체가 길바닥에서 발견됐다고 AP통신이 보도했습니다.보도에 따르면 로마 도심 기차역 인근에서는 새 사체가 수십 마리씩 흩어져 있었으며, 대부분 찌르레기 사체였습니다.떼죽음의 원인은 정확하게 밝혀지지 않았으나 국제 동물보호단체 OIPA는 새해맞이 불꽃놀이에 따른 것으로 추정했습니다.새 둥지 인근에서 폭죽과 불꽃이 터지면서 소음을 일으켜 이같은 대학살을 불러왔다는 게 OIPA 주장입니다.OIPA 대변인은 ""한꺼번에 날아올랐다가 서로 부딪히거나 유리창이나 전깃줄에 충돌할 수 있다""면서 ""새들이 심장마비로 죽기도 한다는 점을 잊어선 안 된다""고 말했습니다.(사진=OIPA 트위터 캡처, 연합뉴스)  정형택 기자(goodi@sbs.co.kr)▶ 코로나19 현황 속보▶ 네이버에서 SBS뉴스 구독하기※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지

",
20210103,SBS,9,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=055&aid=0000865173&rankingType=RANKING,운항 중단했던 '다이아몬드 프린세스호' 한국 기항 추진,62170,"




지난해 일본에서 코로나19 확진자를 양산한 크루즈선 '다이아몬드 프린세스'호가 한국을 기항지로 삼아 투어 재개를 추진 중인 것으로 확인됐습니다.도쿄에 거점을 둔 크루즈 전문 여행사 '크루즈 플래닛' 관계자는 작년 코로나19 확산 사태이후 운항 중단 상태에 있던 다이아몬드 프린세스가 올해 7월 1일 투어 재개를 목표로 승객을 모집 중이라고 3일 밝혔습니다.일본 수도권 항구인 요코하마를 출항해 가고시마, 제주도, 나가사키를 거쳐 요코하마로 돌아오는 1주일 여정입니다.또 요코하마에서 출발해 부산에 기항하는 10일 일정 투어 등도 계획하고 있습니다.이 회사는 일본 주요 일간지와 홈페이지에 광고를 싣고 여행객을 모집 중입니다.다이아몬드 프린세스는 작년에 요코하마 정박 중 벌어진 코로나19 집단 감염 이후 줄곧 운항을 중단한 상태로 있었으며 올해 여름 투어 복귀를 목표로 내부 개조 작업 등을 벌여왔다고 회사 관계자는 전했습니다.다만 계획대로 투어를 재개할 수 있을지는 아직 불투명한 상황입니다.한국과 일본이 상대국 여행객에게 부여하는 90일 비자(사증) 면제 특례가 작년 3월부터 중단된 상태이며 한국은 코로나19 확산 방지를 위해 국외에서 입국한 이들에 대한 격리 조치 등을 요구하고 있습니다.현재와 같은 입국 규제 및 방역 조치가 이어진다면 다이아몬드 프린세스의 한국 기항은 어려울 전망입니다.이와 관련해 크루즈 플래닛 관계자는 ""7월부터 출항을 계획하고 있기 때문에 현재로서는 상황을 단언할 수 없으며 한국에서 하선할 수 없거나 경우에 따라서는 출항 자체가 취소될 수 있다""고 설명했습니다. 권태훈 기자(rhorse@sbs.co.kr)▶ 코로나19 현황 속보▶ 네이버에서 SBS뉴스 구독하기※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지

",
20210103,SBS,10,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=055&aid=0000865180&rankingType=RANKING,"""부모님은 코로나 걸린지도 몰라요"" 취재진 향한 메모",60079,"




3일 오후 코로나19 확진자가 다수 발생 중인 서울 송파구 동부구치소에서 한 수용자가 취재진을 향해 손을 흔들고 있다. 3일 오후 코로나19 확진자가 다수 발생 중인 서울 송파구 동부구치소에서 한 수용자가 메모를 취재진에게 보여주고 있다.서울 동부구치소를 중심으로 한 전국 교정시설 코로나19 확진자가 1천 명을 넘어섰습니다. 어제(2일) 동부구치소 수용자를 대상으로 한 5차 전수조사에서 121명의 추가 감염자가 확인됐습니다.보건복지부 중앙사고수습본부는 서울 동부구치소에 긴급현장대응팀을 파견하기로 했습니다. 질병관리청도 역학조사관 인력을 추가로 투입할 예정입니다.  (SBS 뉴미디어부/사진=연합뉴스)▶ 코로나19 현황 속보▶ 네이버에서 SBS뉴스 구독하기※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지

",
