Date,Press,Rank,URL,Title,View,Content,Comment
20210112,SBS,1,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=055&aid=0000867190&rankingType=RANKING,'치킨 125만 원' 환불 받은 공군부대가 남긴 별점,190461,"



동영상 뉴스




[실시간 e뉴스]밤사이 인터넷에 화제가 된 뉴스를 살펴보는 실시간 e뉴스입니다.125만 원어치 치킨을 시키고는 전액 환불받았다는 공군부대가 누리꾼들의 공분을 사고 있습니다.한 배달 앱에 올라온 치킨집 리뷰 글입니다.공군부대 관계자로 보이는 작성자는 별점 한 개를 주며 군부대라고 배달비를 추가로 받는 경우가 있느냐며 불쾌감을 드러냈습니다.과거 단체주문을 했을 때도 닭가슴살만 줬다는 불만도 덧붙였습니다.이에 해당 치킨집 업주는 지역에 따라 추가 배달비가 있을 수 있다고 설명하면서 단체주문 건에 대해 언급했습니다.당시 60마리의 많은 양을 조리해야 했고, 네다섯 조각 구분을 잘못해 포장에 미흡했던 점은 인정한다면서 대신 더 많은 양의 치킨과 서비스까지 제공했다는 겁니다.하지만 부대에서 이 일로 본사를 들먹이며 협박하듯 전화를 수도 없이 했고, 결국 뻑뻑해서 못 드시겠다던 치킨은 단 한 마리도 수거하지 못한 상태에서 전액 환불 조치했다며 억울해했습니다.이 리뷰와 답변이 캡처돼 온라인 커뮤니티에 퍼지면서 누리꾼들은 공군부대 측의 갑질이라며 비난의 목소리를 높였습니다.---최초의 유색인종 부통령, 카멀라 해리스 미국 부통령 당선인의 패션잡지 표지 사진을 두고 논란이 일고 있습니다.분홍색 커튼을 배경으로 환하게 웃고 있는 해리스 당선인, 패션잡지 보그의 2월호 표지 사진입니다.그런데 사진 속 해리스 당선인의 피부색이 실제와 다르다는 지적이 제기됐습니다.자메이카 출신 아버지와 인도 출신 어머니 사이에서 태어난 해리스 당선인의 피부색을 보그 측이 일부러 밝게 수정한 게 아니냐는 겁니다.애초에 해리스 당선인 측과 표지로 쓰기로 합의한 다른 사진이 있었지만, 상의도 하지 않은 채 바꿔버렸다는 사실도 알려지며 비난 여론은 더 커졌습니다.보그 관계자는 피부색을 일부러 희게 하지 않았고 개성을 가장 잘 표현할 수 있는 사진으로 표지를 고른 것이라고 해명했지만, 영화에서 백인이 아닌 캐릭터에도 백인을 캐스팅하는 행태를 지적하는 용어인, 이른바 '화이트 워싱' 논쟁으로 이어지고 있습니다.---오는 3월 공매도 재개를 앞두고 개인투자자들의 아우성이 이어지고 있다는 기사에도 관심이 높습니다.금융위원회는 어제(11일) 현재 시행 중인 코로나19로 인한 한시적 공매도 금지 조치는 오는 3월 15일 종료될 예정이라고 밝혔습니다.공매도는 주가 하락이 예상될 때 주식을 빌려서 판 뒤, 주가가 떨어지면 해당 주식을 사서 되갚는 거래 방식입니다.정부가 허용하는 합법적인 거래지만 기관과 외국인이 시세 조종 수단으로 악용한다는 지적이 이어져 왔는데요, 개인 투자자들이 공매도로 인한 피해를 호소하며 폐지를 요청하는 것도 같은 이유에서 입니다.하지만 금융위는 공매도를 재개하는 데 무게를 두고 있습니다.일각에서는 공매도가 거래량을 늘리고 과대평가된 주식의 거품을 빼는 역할을 한다며 이런 순기능을 고려할 때 공매도를 재개해야 한다는 반박도 나오고 있습니다.  ▶ 코로나19 현황 속보▶ 네이버에서 SBS뉴스 구독하기※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지

",
20210112,SBS,2,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=055&aid=0000867269&rankingType=RANKING,"""쌈짓돈 넣었는데…"" 서민들 울린 52억 투자 사기범",116674,"




▲ 서울북부지검가짜 투자상품으로 서민 투자자 수백 명을 끌어모아 수십억 원을 빼돌린 대출업체 공동 운영자 2명이 재판에 넘겨졌습니다.서울북부지검 보건·소년범죄전담형사부(부장검사 이정렬)는 P2P 대출 플랫폼 업체 및 연계대부업체 전직 대표 37살 A씨를 사기 혐의로 구속기소하고 공범인 현직 대표 39살 B씨를 불구속기소 했다고 12일 밝혔습니다.P2P 대출은 온라인에 특정 대출 상품을 게시해 불특정 다수인으로부터 투자금을 모은 뒤 특정 차주에게 대출을 해줬다가, 해당 차주로부터 원리금을 받으면 이를 투자자들에게 배분하는 방식으로 운영됩니다.이들은 2017년 6월∼2018년 6월 P2P 대출 플랫폼 사이트에 가짜 투자상품을 올려 900여 명의 피해자에게서 1천394번에 걸쳐 52억 5천288만 원을 투자받아 가로챈 혐의를 받고 있습니다.B씨는 2018년 6월부터 2019년 1월까지 대출 차주로부터 상환된 대출 원리금 중 9억875만 원을 회사 운영자금으로 사용한 혐의(업무상 횡령)도 받습니다.검찰에 따르면 이들은 플랫폼 업체와 연계된 대부업체를 직접 운영하며 P2P 대출 제도를 악용해 사기 행각을 벌인 것으로 조사됐습니다.이들은 투자금을 부동산 사업자 차주에게 대출해 신규 부동산 구매자금으로 활용할 예정이라고 공시했으나 차주는 A씨의 가족이었으며 투자금 7천만 원은 회사 운영 경비로 사용했습니다.이들은 마치 투자금을 100% 회수한 건실 업체로 꾸몄으나, 피해자들의 투자금을 다른 투자자들에 대한 상환자금으로 사용하는 '돌려막기' 수법을 썼습니다.이들이 내건 투자 상품은 1회 투자금액 한도가 10만∼2천만 원 정도로, 피해자들은 대부분 소액 투자한 20∼50대의 회사원, 주부, 입영예정자, 무직자 등 일반 시민이었습니다.피해자 중에선 외벌이로 아이를 키우며 가계에 보탬이 되고자 모아둔 쌈짓돈을 투자한 사례도 있는 것으로 알려졌습니다.검찰은 2019년 6월부터 접수된 수십 건의 고소 사건을 바탕으로 수사에 착수해 계좌 추적 및 금융감독원 등과 협력하며 범행 전모를 파악했습니다.(사진=연합뉴스TV 제공, 서울북부지검 제공, 연합뉴스)    신정은 기자(silver@sbs.co.kr)▶ 코로나19 현황 속보▶ 네이버에서 SBS뉴스 구독하기※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지

",
20210112,SBS,3,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=055&aid=0000867218&rankingType=RANKING,"흡연 못 참은 코로나 격리 병사, 3층서 탈출하다 추락",82939,"




코로나19 격리시설에서 예방적 격리 중이던 병사가 담배를 구하기 위해 3층에서 탈출을 시도하다가 다쳤습니다.육군에 따르면 지난 8일 오후 11시 30분쯤 코로나19 격리시설인 경기도 양주의 영외 독신 간부 숙소 3층에서 창문을 통해 내려오던 병사 A씨가 추락해 발목이 부러졌습니다.조사 결과 확진자와 밀접 접촉해 지난 1일부터 격리 중이던 A씨는 흡연 욕구를 참지 못하고 담배를 구하기 위해 3층 창문에서 모포 3장을 묶어 타고 내려오다가 2층 높이에서 매듭이 풀리면서 떨어진 것으로 드러났습니다.A씨는 현재 군 병원에서 치료를 받고 있습니다.간부 숙소를 전환한 격리 시설에서는 격리 기간 금연이 원칙으로 담배를 소지할 수 없으며, 격리 장병에게는 급식과 간식, 도서와 영상 등을 각 방으로 직접 제공하고 있다고 육군은 설명했습니다.육군은 A씨의 치료가 끝나는 대로 격리 지시 위반 여부를 조사해 엄정하게 처리할 방침이라고 덧붙였습니다.(사진=연합뉴스) 유영규 기자(ykyou@sbs.co.kr)▶ 코로나19 현황 속보▶ 네이버에서 SBS뉴스 구독하기※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지

",
20210112,SBS,4,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=055&aid=0000867166&rankingType=RANKING,[영상] 또 다른 '내복 아이' 골목 터벅터벅…엄마의 변,77084,"



동영상 뉴스




	
	<앵커>날이 요즘에 너무 추운데, 누군가의 돌봄을 받지 못한 아이들이 자꾸 길에서 발견되고 있습니다. 내복만 입고 길에서 추위에 떨던 6살 아이가 또 길에서 발견됐는데, 그래도 다행인 건 시민들이 이 아이를 외면하지 않았습니다.한성희 기자입니다.<기자>그제(10일) 저녁 7시 반쯤 서울 강북구의 한 골목에서 여자아이가 걸어 나옵니다.내복만 입은 아이를 본 행인들이 황급히 모여듭니다.추위에 떠는 아이에게 입고 있던 잠바를 벗어 덮어주고 목도리도 감아줍니다.[신고자 : 얇은 내복 하나만 입고 있었어요. 어제 날씨가 많이 추우니까 떨고 있었죠.]아이는 내복 차림으로 거리로 나왔고, 집에서 50m 정도 떨어진 이 지점에서 발견됐습니다.아이는 출동한 경찰에게 ""엄마가 쫓아냈다""고 말했습니다.하지만 엄마는 내쫓은 게 아니라 아이가 혼자 나간 거라고 주장합니다.[아이 엄마 : 방을 어질러 놓아서 방 치우라고 얘기했어요, 아이한테. 근데 애가 삐쳐서 나갔나 봐요. 밥 먹고 바로 제 뒤에서 같이 TV 보고 있었어요. 근데 5분, 10분 사이에 나가버린 거예요.]경찰 조사 결과 20대인 엄마는 일을 하며 아이를 홀로 키워온 것으로 확인됐습니다.[유치원 관계자 : 엄마가 일도 하시고, 애가 항상 사랑에 굶주려 있기도 하고. 또 먹는 거에 민감하거나, 누가 먹는 거 있으면 되게 탐을 내거나. 집에서 멍이 들어오거나 이런 적은 없어요.]경찰은 아이를 아동보호센터로 분리조치하고 엄마를 아동 학대 혐의로 입건해 조사하고 있습니다. 한성희 기자(chef@sbs.co.kr)▶ 코로나19 현황 속보▶ 네이버에서 SBS뉴스 구독하기※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지

",
20210112,SBS,5,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=055&aid=0000867068&rankingType=RANKING,"""3600만 명 우선 접종…백신 선택권 없다""",66721,"



동영상 뉴스




	
	<앵커>대통령이 밝힌 백신 무료 접종이 언제쯤 가능할지부터 짚어보겠습니다. 다음 달 예정대로 백신이 들어오면 의료기관 종사자와 요양병원 같은 집단시설에서 지내는 사람부터 백신을 먼저 맞을 것으로 보이는데 개인이 백신 종류를 골라서 맞는 것은 어려울 것 같습니다.남주현 기자입니다.<기자>코로나19 백신 접종이 시작될 시기를 정부는 여러 차례 다음 달로 못 박았습니다.백신 공동구매 국제 프로젝트인 코백스 퍼실리티가 1분기 백신 제공 시점을 확정하지 않아서 국내에서 위탁 생산한 아스트라제네카 백신으로 접종을 시작할 가능성이 큽니다.2분기 얀센, 5월에는 모더나 백신이 들어오고 화이자 백신이 늦어도 3분기에는 도입된다지만 개인이 백신 종류를 선택할 수는 없습니다.[정은경/질병관리청장 : (백신이) 들어오는 시기나 대상자 우선순위를 고려해야 되기 때문에, 개인이 백신을 선택할 수 있는 선택권을 제공하기는 어려울 것으로….]보관이나 유통 방식이 다른 4개 회사 제품을 한두 기업이 담당하기는 어려워서 통합 유통센터처럼 별도 물류 체계를 만드는 방법을 검토 중입니다.백신을 실제 맞는 곳은 위탁 의료기관 또는 별도의 접종 센터, 둘 중 한 곳입니다.[정은경/질병관리청장 : (백신) 종류에 따라서 사전에 준비해야 되는 것과 또 보관·유통이 다르기 때문에, 그런 특수성을 감안해 두 가지 경로를 통해….]이때 백신 비용, 접종 비용 모두 무료로 진행하고 건강보험 재정으로 충당할 계획입니다.현재 의료기관 종사자, 집단시설 생활자와 종사자, 65세 이상 노인, 만성질환자 등 3천2백만에서 3천6백만 명이 우선접종대상자로 꼽힙니다.방역 당국은 시설의 범위와 만성질환의 종류 등을 구체적으로 분류하고 인원을 파악하고 있으며 이달 중 백신 접종 세부 계획을 발표할 예정입니다.(영상취재 : 김민철, 영상편집 : 박정삼)    ▶ 文 ""전 국민 백신 무료 접종…주거 어려움 매우 송구""[ https://news.sbs.co.kr/news/endPage.do?news_id=N1006166827 ]남주현 기자(burnett@sbs.co.kr)▶ 코로나19 현황 속보▶ 네이버에서 SBS뉴스 구독하기※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지

",
20210112,SBS,6,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=055&aid=0000867278&rankingType=RANKING,수도권에 밤까지 눈…퇴근 시간 직전에 큰 눈 예보,66048,"




	
	수도권을 포함한 중부지방에 오늘(12일) 낮부터 눈이 시작돼 밤까지 눈이 이어질 것으로 예보됐습니다.특히 눈은 오후 3시부터 6시 사이에 가장 많이 내려 퇴근길 혼란이 우려됩니다.기상청은 서해안 지역에 남북으로 길게 발달한 눈구름대 영향으로 눈이 서해안에서 시작해 서울과 경기 남부 등으로 점차 확대되고 있다고 밝혔습니다.중부지방은 밤까지 눈이 오고 남부지방도 서해상에서 남동진하는 기압골의 영향으로 눈이 내리는 곳이 있을 것이라고 기상청은 내다봤습니다.예상 적설량은 수도권이 1∼3㎝, 강원 영서는 1∼5㎝입니다.오늘(12일) 오후 서울시내 거리에 눈이 내리는 가운데, 시민들이 이동하는 모습서울 광화문광장 모습서울 청와대 분수대 앞 모습(사진=연합뉴스)김도식 기자(doskim@sbs.co.kr)▶ 코로나19 현황 속보▶ 네이버에서 SBS뉴스 구독하기※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지

",
20210112,SBS,7,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=055&aid=0000867200&rankingType=RANKING,고릴라들도 '콜록'…영장류 첫 코로나 감염 나왔다,55125,"




▲ 위 사진은 기사 내용과 관련이 없습니다미국 캘리포니아주의 한 동물원에서 고릴라 세 마리가 코로나19 확진 판정을 받았다고 워싱턴포스트(WP), 로이터, AP 통신 등이 11일(현지시간) 보도했습니다.그간 개, 고양이, 밍크 등의 동물들이 코로나19에 걸린 사례는 여러 차례 보도됐으나, 이번에는 인간과 유사한 생물학적 구조를 가진 영장류인 고릴라의 감염 사례가 미국에서 처음으로 확인된 것입니다.AP통신은 ""유인원의 코로나 감염 사례는 미국에서 처음이고, 아마 세계에서도 처음일 것""이라고 보도했습니다.미국 농무부(USDA)는 샌디에이고 카운티 에스콘디도 지역에 있는 샌디에이고 동물원 사파리 공원에서 고릴라 두 마리가 기침 증상을 보여 코로나19 진단 검사를 시행한 결과 이같이 확인됐으며, 감염된 고릴라들은 곧 건강을 회복할 것으로 보인다고 밝혔습니다.해당 동물원 측은 고릴라 총 여덟 마리가 함께 생활해오고 있었다고 전해, 감염된 고릴라 수가 더욱 늘어날 가능성도 있습니다.앞서 개빈 뉴섬 캘리포니아 주지사는 고릴라 두 마리가 코로나19에 확진됐다면서 사람으로부터 옮은 것인지 파악하기 위해 감염 경로를 추적하고 있다고 발표했습니다.AP통신은 이 동물원이 캘리포니아주의 이동 제한 조치로 인해 지난달 6일부터 폐쇄됐으며, 코로나19에 감염된 동물원의 야생 보호팀 직원이 고릴라에 바이러스를 전파한 것으로 보인다고 전했습니다.그러나 이 직원은 무증상이었으며 고릴라 주변에 있을 때면 항상 마스크를 착용했다고 AP는 덧붙였습니다.지난해 11월 기준 미국에서 코로나19 양성 판정을 받은 동물은 개, 고양이, 밍크, 사자, 호랑이 등 총 119마리로, 바이러스가 있는 인간과 밀접 접촉한 것으로 추정된다고 WP는 전했습니다.(사진=게티이미지코리아)  유영규 기자(ykyou@sbs.co.kr)▶ 코로나19 현황 속보▶ 네이버에서 SBS뉴스 구독하기※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지

",
20210112,SBS,8,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=055&aid=0000867251&rankingType=RANKING,"""이런 뱀은 처음""…올가미 만들어 수직으로 기어 올라",54636,"




괌에 서식하는 '호주갈색나무뱀'(brown tree snake)이 몸을 올가미 형태로 만들어 수직 기둥을 죄고 기어오르는 것이 관측돼 학계에 보고됐습니다.미국 콜로라도주립대학(CSU)의 생물학 명예교수 줄리 새비지 박사 등이 참여한 연구팀은 호주갈색나무뱀에게서 확인한 '올가미 이동'을 뱀의 제5 이동방식으로 생물학 저널 '커런트 바이올로지'(Current Biology)에 발표했습니다.생물학 저널 출판사 '셀 프레스'와 CSU 등에 따르면 연구팀은 괌의 토종 산새인 미크로네시아 찌르레기 둥지 보호 방안을 찾다가 우연히 호주갈색나무뱀의 올가미 이동을 목격했습니다.호주갈색나무뱀은 1940년대 말에서 1950년대 초 사이에 괌에 유입된 야행성 침입종으로, 숲에 서식하는 새들을 닥치는 대로 잡아먹었습니다.토종 산새 중에서는 미크로네시아 찌르레기 등 두 종만 남은 상태며 그나마도 개체 수가 크게 준 상태입니다.호주갈색나무뱀은 전봇대까지 기어올라 빈번하게 발생하는 정전사고의 원인으로도 지목돼 왔습니다.연구팀은 미크로네시아 찌르레기 새 둥지를 보호하기 위해 다른 뱀이나 너구리 등에게 효과가 있었던 길이 90㎝의 연통형 장애물을 설치했지만, 호주갈색나무뱀에게는 소용이 없었습니다.연구팀은 비디오로 촬영된 영상을 통해 호주갈색나무뱀이 몸으로 올가미 형태를 만든 뒤 수직 장애물을 기어오르는 것을 처음 목격했습니다.뱀이 매끄러운 수직 나뭇가지나 파이프를 기어오를 때 몸의 측면을 적어도 두 곳 이상 구부려 '굽이'(bend)를 만들고 이를 이용해 나뭇가지나 파이프를 잡고 오르는 방식을 사용하는데, 호주갈색나무뱀은 이런 방식 대신 올가미 형태로 고리를 만들어 한 곳만 잡는 방식을 이용합니다.사진=커런트바이올로지 논문 캡처연구팀은 고해상도 영상을 자세히 분석한 결과, 올가미 형태의 고리에 작은 굽이들이 느린 속도로 위치를 바꾸면서 위로 기어오르는 것을 확인했습니다.연구팀은 호주갈색나무뱀이 올가미 이동 과정에서 매우 느리게 상승하고 가끔 미끄러져 내리며 지친 기색을 보이는 등 올가미 이동이 쉽지 않아 보였다고 밝혔습니다.논문 공동 저자인 신시내티 대학의 브루스 제인 교수는 ""호주갈색나무뱀이 올가미 이동 방법을 이용해 수직으로 기어오를 수는 있지만, 더 오랜 시간 휴식을 취하는 등 뱀을 한계까지 밀어붙이는 것""이라고 설명했습니다.그는 ""40년간 뱀의 이동방식을 연구했지만 완전히 새로운 이동방식을 발견했다""면서 앞으로 다른 이동 방식이 발견될 수도 있다고 덧붙였습니다.새비지 교수는 호주갈색나무뱀의 올가미 이동이 확인됨에 따라 찌르레기와 다른 멸종위기종의 새를 보호할 수 있는 새로운 장애물을 만들어 설치할 수 있을 것으로 기대했습니다.(사진=Bruce Jayne 제공, 연합뉴스)유영규 기자(ykyou@sbs.co.kr)▶ 코로나19 현황 속보▶ 네이버에서 SBS뉴스 구독하기※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지

",
20210112,SBS,9,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=055&aid=0000867088&rankingType=RANKING,또 혹한에 내복 차림 6살 아이 발견,54626,"



동영상 뉴스




	
	<앵커>매서운 추위 속에 거리에서 내복 차림으로 울고 있던 5살 어린이 소식 주말에 전해드렸는데요. 어제(10일)도 골목에서 내복만 입은 아이가 발견되는 비슷한 일이 있었습니다. 시민들이 지나치지 않고 도움을 줬는데, 자세한 내용 한성희 기자가 보도합니다.<기자>어제저녁 7시 반쯤 서울 강북구의 한 골목에서 여자아이가 걸어 나옵니다.내복만 입은 아이를 본 행인들이 황급히 모여듭니다.추위에 떠는 아이에게 입고 있던 잠바를 벗어 덮어주고 목도리도 감아줍니다.[신고자 : 얇은 내복 하나만 입고 있었어요. 어제 날씨가 많이 추우니까 떨고 있었죠.]서울 최저기온이 영하 10도 넘게 떨어졌던 어제, 아이는 내복 차림으로 거리로 나왔고 집에서 50m 정도 떨어진 이 지점에서 발견됐습니다.아이는 출동한 경찰에게 ""엄마가 쫓아냈다""고 말했습니다.하지만 엄마는 내쫓은 게 아니라 아이가 혼자 나간 거라고 주장합니다.[아이 엄마 : 방을 어질러 놓아서 방 치우라고 얘기했어요, 아이한테. 근데 애가 삐쳐서 나갔나 봐요. 밥 먹고 바로 제 뒤에서 같이 TV보고 있었어요. 근데 5분, 10분 사이에 나가버린 거예요.]경찰 조사 결과 20대인 엄마는 일을 하며 아이를 홀로 키워온 것으로 확인됐습니다.[유치원 관계자 : 엄마가 일도 하시고, 애가 항상 사랑에 굶주려 있기도 하고. 또 먹는 거에 민감하거나, 누가 먹는 거 있으면 되게 탐을 내거나. 집에서 멍이 들어오거나 이런 적은 없어요.]경찰은 아이를 아동보호센터로 분리 조치하고 엄마를 아동 학대 혐의로 입건해 조사하고 있습니다.(영상취재 : 김남성, 영상편집 : 김준희)    한성희 기자(chef@sbs.co.kr)▶ 코로나19 현황 속보▶ 네이버에서 SBS뉴스 구독하기※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지

",
20210112,SBS,10,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=055&aid=0000867359&rankingType=RANKING,"""내 몸이 증거다""…가해자 없는 판결에 오열",51450,"



동영상 뉴스




	
	<앵커>오늘(12일) 선고 결과에 피해자들은 분노와 눈물을 감추지 못했습니다. 가습기 살균제를 쓰고 나서 아픈 내 몸이 증거라면서, 피해자는 있는데 그것을 책임질 가해자는 없는 것이냐고 강하게 반발했습니다.피해자들 반응은, 안희재 기자가 전하겠습니다.<기자>2008년부터 2년간 가습기 살균제를 사용한 조순미 씨는 기침과 호흡곤란 증세에 시달렸다고 말합니다.결국 폐기능이 40%만 남았다는 진단을 받고 10년 넘게 치료를 받고 있습니다.[조순미/가습기 살균제 피해자 : 기침도 나고 숨도 좀 가빠지고, 폐 기능이 벌써 이미 많이 떨어져 있었고, 입원하고 퇴원하고를 반복했는데….]10kg 가까운 산소발생기 없이는 외출이 어렵지만, 그래도 오늘 법원의 판단에 기대를 걸며 어려운 발걸음을 뗐습니다.[조순미/가습기 살균제 피해자 : 다 입증이 됐으니까 올바른 판단이 내려져서….]조 씨 같은 가습기 살균제 피해자는 현재까지 4천100명으로, 이 중 1천 명 가까이 숨진 것으로 집계됐습니다.하지만 중증 환자가 수만 명, 피해자는 수십만 명에 이른다는 조사도 있습니다.제조사들이 책임 회피로 일관해도,[안용찬/전 애경산업 대표이사 (2019년 청문회) : 전혀 기억나지도 않고 알지도 못합니다.]국회와 거리, 수사기관과 법원을 수없이 오가며 진실 규명에 기대를 걸었습니다.하지만 청천벽력 같은 선고 결과에 조 씨는 오열했습니다.[조순미/가습기 살균제 피해자 : 이 제품을 써서 한두 명씩 죽어간 그 숫자가 어마어마함에도 불구하고 어떻게 모두가 무죄라고 할 수 있습니까! 내 몸에 일어나는 일이, 그것이 다 증거인데….]피해자 모임은 ""재판부가 지적한 화학물질 유해성은 학계에 널리 보고된 상태고 근거도 충분하다""며 무죄 선고에 강하게 반발했습니다.또 피해 원인을 제대로 검증 못한 수사기관과 정부 책임도 크다며 최근 마무리된 사회적참사특별조사위원회 활동을 재개해서라도 진상을 밝혀야 한다고 주장했습니다.(영상취재 : 서진호·하 륭, 영상편집 : 황지영) ▶ ""질환 유발 입증 안 돼""…'가습기 살균제' 무죄[ https://news.sbs.co.kr/news/endPage.do?news_id=N1006168970 ]▶ 참사 드러난 지 10년…험난한 진상 규명[ https://news.sbs.co.kr/news/endPage.do?news_id=N1006169011 ]안희재 기자(an.heejae@sbs.co.kr)▶ 코로나19 현황 속보▶ 네이버에서 SBS뉴스 구독하기※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지

",
